StopID,Lat,Lon
0249,53.384933549178804,-6.2161497449639596
0250,53.384419225948,-6.22023029196183
0251,53.3848504674879,-6.22323406246747
0252,53.385567792775404,-6.22795489330868
0253,53.389945727211106,-6.22437502073491
0254,53.390265074881896,-6.22409108743909
0255,53.3855846752225,-6.23151722012701
0260,53.3542847882721,-6.26311447760036
0261,53.354047083168496,-6.26283871276091
0262,53.3539465238452,-6.26272262139297
0263,53.3537451862395,-6.26247542659742
0264,53.3535258825762,-6.2622289650492595
0265,53.3533611311481,-6.262025353599
0270,53.3506146276338,-6.260439670013059
0271,53.3485882557578,-6.25954583336866
0272,53.3514557159519,-6.26079598434631
0273,53.34723799503429,-6.258789744884191
0274,53.3503484272917,-6.26067583117088
0276,53.377402200924905,-6.331796583128559
0277,53.350813561911295,-6.260521698221611
0278,53.3513525177357,-6.26111564276337
0279,53.35013130869739,-6.260579522203691
0281,53.35091828117721,-6.26092301700058
0284,53.37728220312329,-6.3283592388502505
0288,53.349133100786,-6.255618182682119
0289,53.348989829770204,-6.256269932725611
0291,53.3489267420473,-6.2568733439483
0292,53.34919093153339,-6.255270338292131
0293,53.348857730965904,-6.25707143124956
0296,53.349181555674704,-6.25770412210076
0297,53.348116319652796,-6.25677122563341
0298,53.348173495717,-6.25637835598258
0299,53.34822212657829,-6.25601587541074
0300,53.34827229259071,-6.25575847603583
0307,53.334576873104,-6.280072457066571
0308,53.336770972517,-6.27951864905962
0309,53.3378496752786,-6.27890457992164
0310,53.3486747936704,-6.25993284876624
0312,53.3454672718784,-6.26619150919178
0313,53.346897699282295,-6.261957851858269
0315,53.346925959665,-6.262046823309539
0317,53.346244412076,-6.25907055748441
0318,53.3462985277611,-6.25908337234746
0319,53.345968793337605,-6.2592770464483
0320,53.345537401052,-6.25927960263051
0325,53.3467329813658,-6.259906796094849
0326,53.346579390537,-6.26046879425959
0328,53.3464262346021,-6.261060810647581
0329,53.346309444260704,-6.26168138303655
0333,53.346665069148706,-6.25833245138543
0334,53.346554646204396,-6.25815671208196
0335,53.3463618438194,-6.257879192606231
0336,53.346251420221606,-6.25770345571894
0337,53.3458989039515,-6.258183446087071
0339,53.347255290433594,-6.256896480615199
0340,53.34596789283071,-6.25613793238551
0341,53.34601894924229,-6.25655640512094
0342,53.3454845893159,-6.256893623699441
0346,53.345589092650606,-6.256664064238731
0347,53.3454782444728,-6.257689926062519
0348,53.3452024111088,-6.25849721250293
0349,53.345296839106595,-6.25819297116517
0350,53.3456499070442,-6.2497675136394
0351,53.343391316651,-6.24530928043748
0352,53.3429714015248,-6.2424278887110995
0353,53.34261540343861,-6.23961901251286
0354,53.3422171970479,-6.2363914029947995
0355,53.3417991601713,-6.233044524308981
0356,53.3419030234416,-6.226717443134639
0357,53.339170820427896,-6.22310646664313
0359,53.340718118994104,-6.214166427888559
0371,53.3385950390547,-6.22307033757952
0372,53.3354793883111,-6.219671052548421
0373,53.334257590263604,-6.2179050281297
0374,53.333173871263504,-6.21635857275483
0375,53.3339982566092,-6.21438713985011
0376,53.3307127514816,-6.2092692697897505
0377,53.3287466690425,-6.20882613816508
0378,53.3256408583743,-6.2073048418795
0380,53.3246807221932,-6.20920664723866
0381,53.3241966608434,-6.2122894335145
0382,53.3250974317539,-6.20762787957498
0383,53.3286045251939,-6.208937190769401
0384,53.33160722985561,-6.2101777386840595
0385,53.332351023118,-6.21122768794003
0387,53.3325448720223,-6.21576919466517
0388,53.334517844561795,-6.21847979815029
0389,53.3352983924922,-6.219588494595691
0390,53.337567706435,-6.222287117970019
0391,53.34008226757749,-6.22395462233054
0392,53.3417428368003,-6.22742995763007
0393,53.3368762689963,-6.22233089536847
0395,53.3419602389789,-6.23542580580541
0396,53.342464026553,-6.23971536094305
0397,53.3427772362498,-6.242060405900049
0398,53.34329581797271,-6.245538486406491
0399,53.3438481954932,-6.24826430764897
0400,53.344759265065406,-6.25277784886265
0401,53.3440876695747,-6.2590983579873
0402,53.3438996882966,-6.25915107446978
0403,53.342713291345795,-6.25669128427079
0404,53.342718106576996,-6.25640573213759
0405,53.34248146971851,-6.255589362984639
0406,53.3426162248918,-6.256199627838019
0407,53.3483793669709,-6.25386149425779
0408,53.3409707826238,-6.25001923957642
0409,53.3401360699578,-6.24765056919144
0410,53.33881322993749,-6.24387538202546
0411,53.338116898030606,-6.24175654546508
0412,53.33525528848929,-6.2372643120605895
0413,53.334092640412294,-6.23644134798117
0414,53.3315190214526,-6.234415420315349
0415,53.3303375931289,-6.23293274442963
0416,53.328630714735795,-6.22935493657457
0417,53.3276903798593,-6.22595578897481
0418,53.3257106044114,-6.2233806672419
0419,53.323985899388,-6.22043487406343
0420,53.32190159448171,-6.217489294012671
0421,53.3199959722531,-6.214476494007161
0422,53.318063966775505,-6.2103092799623605
0423,53.317148278682396,-6.207390657880699
0424,53.3153941542896,-6.20371186645815
0425,53.312493005358604,-6.20146239611429
0475,53.31270616253511,-6.2018886746039295
0476,53.3157425438126,-6.20476289975886
0477,53.31686305468221,-6.20695232009333
0478,53.3181053163292,-6.21126820100163
0479,53.3191347603222,-6.21338666081244
0480,53.3208407730348,-6.216272578275889
0481,53.3223354330394,-6.218251814952169
0482,53.3246835358582,-6.2220121721345105
0483,53.3259259188269,-6.22395722317229
0485,53.328260492782896,-6.22863459859254
0486,53.32831862184071,-6.2289174508311795
0487,53.3308007268343,-6.23385951882764
0488,53.3330983327371,-6.2360619407822195
0489,53.334941781408006,-6.23733730577005
0490,53.3365563196139,-6.238937561208361
0491,53.3378046283154,-6.24130386468521
0492,53.338584464182,-6.2435994539438
0493,53.339853195887,-6.2473618140480305
0494,53.3414173979096,-6.2516679781017395
0495,53.3435821168758,-6.249732063104041
0496,53.34946006554271,-6.25216500031666
0497,53.3505260753991,-6.250694343223819
0499,53.3574954724899,-6.24910180036996
0500,53.3590266522587,-6.24625949333427
0501,53.3606962599824,-6.243666711739401
0509,53.360601128300104,-6.24331002355438
0510,53.3591635332093,-6.245788111579531
0511,53.3575063866233,-6.24862058684236
0512,53.3559381546339,-6.252005064366
0513,53.355257316069405,-6.2540009603034905
0515,53.35350792469029,-6.2480935061002505
0516,53.3556832571712,-6.2456606416484
0518,53.35893000367739,-6.24091475723599
0519,53.3603030510098,-6.23955102577474
0521,53.3616282861303,-6.23799384762206
0522,53.3632698734326,-6.235341633052269
0523,53.36428411848829,-6.231603228770981
0525,53.364951667713,-6.226316266988929
0526,53.3668603657162,-6.22109763490096
0527,53.3680106687745,-6.21266423831904
0528,53.369254872910794,-6.209922102585111
0529,53.370594026412604,-6.2075214757809505
0530,53.371224532344506,-6.20402332968282
0531,53.3732170200372,-6.20144457927604
0532,53.37571839465551,-6.193884051174231
0533,53.3775828214269,-6.187026096604019
0534,53.378655097406906,-6.18188484899184
0535,53.3802315025487,-6.17739824205057
0536,53.3804235268081,-6.17349670442907
0537,53.3799009697325,-6.16813761285908
0538,53.380128851265,-6.16424954745572
0539,53.3806734301281,-6.15934061922156
0540,53.3813360441513,-6.15510292101985
0541,53.38187247514271,-6.15201304577054
0542,53.3836529378819,-6.1462683401990095
0591,53.384404035471896,-6.14428132896072
0592,53.38272472682771,-6.14842833111698
0593,53.3819577847972,-6.15113744949444
0594,53.3811631333964,-6.15554633967629
0595,53.3805997187453,-6.159223540709231
0596,53.3802526119505,-6.161778949888441
0597,53.380009799640895,-6.1646905991460095
0598,53.3798351124426,-6.16911751964635
0599,53.380335098343004,-6.173004428471099
0600,53.380240320304296,-6.17621032829185
0601,53.379240989747295,-6.1796351863148296
0602,53.378142296097295,-6.18303404938612
0603,53.3774270709035,-6.18742352205858
0604,53.376354416295904,-6.19077583867551
0605,53.375650516243404,-6.19355625373816
0606,53.374708751582205,-6.1978496398039296
0607,53.3724996253096,-6.202151128847129
0608,53.3711270813268,-6.20411760302634
0609,53.3698283361314,-6.20860561453691
0610,53.36835309371511,-6.21152281318268
0611,53.366746593180295,-6.218893368518361
0612,53.365869647635606,-6.223979008196911
0613,53.364617247841394,-6.226795981158559
0614,53.363602738810904,-6.233539767630451
0615,53.361897211993295,-6.23733665338171
0616,53.3598276345859,-6.23961569951447
0617,53.357895848331296,-6.24209918629159
0618,53.35608365431371,-6.244772834693661
0619,53.35399927042629,-6.24727714923746
0620,53.351256356694,-6.25146058909132
0621,53.3505175565129,-6.2562526359680595
0624,53.3801850791959,-6.18911021565334
0625,53.381787337090906,-6.1863062743492
0626,53.38448507889271,-6.184026753758451
0627,53.385406788171395,-6.181988008444389
0628,53.386945556750405,-6.18387691213881
0629,53.386527512821395,-6.1859393755159005
0630,53.387243767921106,-6.189306727393321
0633,53.3896441125493,-6.18934015471977
0634,53.39026598571861,-6.1841264657005
0635,53.389013325107406,-6.18390915823815
0636,53.388849220637894,-6.18671267906801
0637,53.3877915983416,-6.18986982916808
0638,53.3867618652281,-6.188349946673419
0639,53.3863327902806,-6.18672943621853
0640,53.3866961741873,-6.183436497648961
0641,53.385825925247204,-6.18236103281646
0642,53.3847224085492,-6.18308456362573
0643,53.383565678672596,-6.183855421262099
0644,53.38235307512671,-6.1856809123412
0645,53.380168573928,-6.18861485810303
0649,53.3762832101994,-6.189636525038299
0650,53.375402396985706,-6.18549544187331
0651,53.3754792216942,-6.17991588840055
0653,53.379462816958,-6.17532661693802
0654,53.379209846343606,-6.17700595888158
0655,53.37773844173451,-6.1754153809107
0656,53.3764699714365,-6.1776941707688495
0657,53.375544939474494,-6.17892107569343
0658,53.37497981980929,-6.183123599405089
0659,53.375237212352104,-6.18586319286479
0662,53.3738704165792,-6.21262927512666
0663,53.3747722964973,-6.21704041427908
0664,53.3746570426117,-6.219555247364959
0665,53.3724833878574,-6.222065633103879
0666,53.3701706930868,-6.224296001863769
0667,53.367972439743205,-6.22697220117262
0668,53.3645740895586,-6.2293372479675195
0669,53.366307799235,-6.22866426017224
0670,53.36894690896871,-6.22601501843295
0671,53.3707166184689,-6.224138033805669
0672,53.3734661261343,-6.221062800461691
0674,53.3746858459793,-6.21606707167961
0675,53.352858137716204,-6.2485257594770705
0709,53.375037832927,-6.197024111367611
0722,53.3811134700274,-6.1757070021363605
0723,53.384151558371805,-6.17571239837356
0724,53.386946250846904,-6.1744953711298205
0725,53.389571911448,-6.17045876018308
0726,53.3917481207468,-6.167598754385151
0727,53.39369563883329,-6.16682338393868
0728,53.395315979478205,-6.163475567217259
0729,53.396558227457895,-6.16242956724061
0730,53.398166466305106,-6.16180384029759
0738,53.3976001236081,-6.1617981771893895
0739,53.3951448546529,-6.16345286172659
0740,53.39314081611,-6.1669825617245495
0741,53.3919074945255,-6.167441544851201
0742,53.3898229530704,-6.169831536700371
0743,53.3880246337828,-6.1727202131893595
0744,53.3852614841408,-6.17482303902776
0745,53.381343335949495,-6.17545665404318
0746,53.340126229417706,-6.255565363866321
0747,53.3399303641418,-6.25569350116634
0748,53.3385090953446,-6.2550006494465995
0749,53.3376204808974,-6.250787139250249
0750,53.3365708597336,-6.24847249572361
0751,53.3353203273459,-6.24655662843436
0752,53.3336714333932,-6.24444701353362
0753,53.332497420045,-6.24345918469145
0754,53.3307925442446,-6.24426495285666
0755,53.328818842220706,-6.24512673191169
0756,53.3263903369442,-6.242569108073409
0757,53.3240721330161,-6.239571876596219
0758,53.3226777385835,-6.23766274805503
0759,53.3203396459523,-6.2333308861939205
0760,53.3183209820627,-6.2305473265746105
0761,53.3160911952045,-6.227472585773339
0762,53.3145168415367,-6.22435594444855
0763,53.312320815918596,-6.22114531554052
0769,53.3118918859839,-6.22131323194258
0770,53.31463618755979,-6.22573181130972
0771,53.315879846355,-6.22776652230613
0772,53.318502777921104,-6.2312903184854
0773,53.3199161262699,-6.23325831772918
0774,53.3216029189305,-6.23548536488052
0775,53.323480505603506,-6.2390708142618
0776,53.325470036399004,-6.24172118685733
0777,53.326971939183395,-6.24361113950876
0779,53.3286795328916,-6.245432726552809
0780,53.3310195417361,-6.244420790648349
0781,53.3326361378747,-6.24372375804348
0782,53.333583593635105,-6.24458576107553
0783,53.33530831684651,-6.246962556877611
0784,53.3364562874483,-6.24862735644784
0785,53.337105457762,-6.25182935796228
0786,53.335146276083606,-6.25614402155471
0790,53.3391028815093,-6.25749933521063
0791,53.3389981514956,-6.2570981353947195
0792,53.3420867014895,-6.25809854932798
0793,53.3423548698473,-6.257997505936481
0794,53.34354737757461,-6.26026181569898
0795,53.3587310604911,-6.269724642109559
0796,53.359981194605,-6.26977916188884
0797,53.3607260028205,-6.27466216472105
0798,53.3594676532899,-6.27964106282092
0799,53.3588597271469,-6.281738912477059
0800,53.3580559527872,-6.284595774384139
0801,53.357461301443,-6.28762442741192
0802,53.3564981074805,-6.29128370790434
0803,53.354712816048405,-6.2940291995799695
0804,53.35368477073361,-6.29567766660188
0805,53.3516032506298,-6.29467915072752
0806,53.3503101638441,-6.295391708504879
0807,53.351556297922,-6.29768537288512
0808,53.353994455023795,-6.29533481245709
0809,53.3552515421343,-6.293361690722589
0810,53.3570996449795,-6.2899826261895
0811,53.35766295148579,-6.2872707922029605
0812,53.35825716186971,-6.28421208918965
0813,53.359190046097204,-6.28095937438322
0814,53.3605308153671,-6.2760823957559095
0817,53.3596370174141,-6.26959778662099
0818,53.35848112080811,-6.2692239448313405
0819,53.3562948198611,-6.26597733579146
0820,53.361958597481696,-6.29349932175738
0821,53.364542920593,-6.29383179531731
0822,53.3671206776262,-6.29182032110431
0823,53.36822595599771,-6.291174991102389
0824,53.3697386541911,-6.2932484345547905
0825,53.370420242673795,-6.2969181644758
0826,53.371208657631705,-6.30115484492988
0827,53.371296954528596,-6.303570947208001
0828,53.371035627192605,-6.299734015662709
0829,53.370387697176895,-6.29589753402722
0830,53.3696151738221,-6.2921563200262405
0831,53.367652771174406,-6.29131815363016
0832,53.363665815622,-6.29409223413656
0833,53.3617759325459,-6.293296267082701
0834,53.3619574453216,-6.26042836989429
0835,53.3625999755305,-6.26319697365939
0836,53.3633285238233,-6.26632278881942
0837,53.3637698607874,-6.26824323591053
0838,53.3643104133159,-6.270189754913809
0839,53.3637357196351,-6.267748759730179
0840,53.363189234599105,-6.265396838576269
0841,53.3621127789967,-6.260602348041379
0842,53.337641513071205,-6.255907055845129
0843,53.337002212081096,-6.25644371293689
0844,53.33716959447829,-6.25621163286382
0845,53.3354532261024,-6.256236611048089
0846,53.3334532937471,-6.25408089548208
0847,53.331601005444604,-6.25218960798563
0848,53.329765904183795,-6.24902157302023
0849,53.327799903113004,-6.24796106745229
0850,53.3261203507465,-6.251107538095111
0851,53.325421739306606,-6.25250226515505
0852,53.324420063956396,-6.25284344909657
0853,53.3225925496888,-6.24835457443086
0854,53.3216312301972,-6.246547558634711
0855,53.3192930947121,-6.242800733561911
0856,53.3176456865803,-6.2407970474956
0857,53.316558175820205,-6.238365199869361
0858,53.314085268529794,-6.23828694256345
0881,53.31455436414121,-6.23840270176827
0882,53.3166954523536,-6.23914004581176
0883,53.3176849361041,-6.241020582452481
0884,53.319987787638595,-6.24419821153366
0885,53.321249543430206,-6.246262985303071
0886,53.3225971759455,-6.2486696299499
0887,53.3241983233479,-6.25243216745082
0893,53.316063314573405,-6.259143545236
0894,53.3151837180724,-6.264162344713941
0895,53.313931827606204,-6.26398801900683
0896,53.313362729476395,-6.26132461294318
0897,53.314290199373204,-6.2583602121450905
0903,53.3255742266731,-6.25248102015272
0904,53.32740823788671,-6.2488328793326
0906,53.3288193078631,-6.247603999434509
0907,53.329719138819,-6.250735103443709
0908,53.3311540656973,-6.25235802854095
0909,53.3331472206587,-6.25404835107416
0957,53.39032091677521,-6.1577966457856705
0958,53.3909432487144,-6.163769102069111
0959,53.391010406472,-6.1669688660943605
0960,53.39117604473021,-6.171908587887679
0961,53.39109436607671,-6.176558196567889
0962,53.3908315442166,-6.182899521819849
0963,53.390547114317506,-6.18665553553772
0964,53.390101485791995,-6.19223763794626
0965,53.3888898568855,-6.19651385577222
0966,53.39125155718661,-6.2029245614326
0967,53.392291835216,-6.206354115540969
0968,53.393795334054296,-6.210711710122251
0969,53.395673249265,-6.215474986022331
0972,53.3969958206649,-6.234908770634281
0973,53.398198237582996,-6.24269395473306
0974,53.397839251928794,-6.247009662041429
0975,53.3993080715207,-6.25278428181863
0976,53.400947473897894,-6.2628836217617305
0979,53.3899535942151,-6.29708560930029
0980,53.3898770733471,-6.30307268398894
0981,53.3898275572357,-6.306547784460349
0983,53.3901414616885,-6.310940665345349
0984,53.389911174866704,-6.30673992278975
0985,53.389978435352404,-6.30388055541687
0987,53.3902819507813,-6.29931277124759
0988,53.389897717614495,-6.295689562523131
0990,53.3988910020722,-6.2506959787777605
0991,53.397705107072106,-6.24644372832527
0993,53.3976933915052,-6.2292105189694
0997,53.394140296936506,-6.211539305889009
0998,53.3935745424722,-6.2097736586252905
0999,53.3922410515283,-6.2059653079864905
1000,53.390973867881,-6.201793537312899
1001,53.390080894461896,-6.1991999652698695
1002,53.3892192758155,-6.19511668648812
1003,53.3903248873874,-6.19096517650565
1004,53.3907185422682,-6.186106959297169
1005,53.390996547114,-6.1819301952157
1006,53.3911701265373,-6.17681056922557
1007,53.391220027322206,-6.1724329627071395
1008,53.391126483530996,-6.16691876968127
1009,53.3910888445906,-6.1644695246964005
1010,53.3905897483334,-6.15832632411115
1013,53.33548128631371,-6.25754187348259
1014,53.3356760577911,-6.2573387218855405
1015,53.332729915640705,-6.259936342486711
1016,53.331132365718496,-6.264415674474501
1017,53.3293693305733,-6.264322096500111
1018,53.3275672751482,-6.26463546997646
1019,53.326464787906296,-6.264845361293809
1020,53.3250755039466,-6.2651119158415804
1021,53.321371045623295,-6.26563748794445
1022,53.319512542711294,-6.264542036993361
1023,53.3170459707973,-6.26489728816656
1024,53.3158519066646,-6.264990755289809
1067,53.3170415701982,-6.26521266996126
1068,53.3205582265475,-6.265370234644821
1069,53.323285045461795,-6.26560489239048
1070,53.324970982957,-6.26534134373227
1071,53.32729186318971,-6.264856834762349
1072,53.3309906053581,-6.264556561195331
1074,53.3337952411369,-6.263962194027769
1076,53.3231568859299,-6.26544496055673
1077,53.321555240865,-6.26656071567907
1078,53.3194660088438,-6.26876188346011
1079,53.316645641317606,-6.270752237452509
1080,53.3150086624426,-6.27191407181453
1081,53.312668754266205,-6.27356944518816
1082,53.3116757318619,-6.2757556330066
1083,53.3111453447316,-6.278238254209679
1085,53.310099485224804,-6.2823773139730505
1086,53.309660587559,-6.285606442978049
1087,53.310334898643596,-6.2893762614062405
1088,53.3109646057943,-6.29317799095825
1089,53.311646388428706,-6.297488019261559
1090,53.312221308214504,-6.3006167996250095
1117,53.3118814528287,-6.298214046059691
1118,53.3113577953491,-6.294903187248041
1119,53.3109264925085,-6.2923991231085195
1120,53.310197889928205,-6.2879710606937005
1121,53.3090287621249,-6.28542166609676
1122,53.3072544899356,-6.28829892717993
1123,53.305576809829205,-6.29102203312567
1124,53.304136241852596,-6.29336034099749
1159,53.302418026160005,-6.29639975320425
1160,53.304376422040704,-6.2931857048087405
1161,53.306045385154704,-6.29047811612694
1162,53.30774058759479,-6.28772424440954
1163,53.30893533948521,-6.2858005798254
1164,53.3104024370675,-6.2815697631318494
1165,53.3117032369026,-6.276414866735929
1166,53.3138802206312,-6.272815148057471
1167,53.315944909194606,-6.271395948438291
1168,53.31791996796821,-6.26999524474516
1169,53.32005626456161,-6.26855785990236
1170,53.3216895475245,-6.266525248786861
1171,53.350317467371504,-6.25424793663694
1172,53.3517431302464,-6.25524120439697
1173,53.353768228263995,-6.2566607432081405
1174,53.3562965657611,-6.25869087568581
1175,53.3585884624135,-6.261151554484861
1176,53.399354823195495,-6.22186277383687
1177,53.400888157106706,-6.22524282670763
