route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"0-47-y12-1","1","4695.3520.0-47-y12-1.336.O","0-47-y12-1.336.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4698.3520.0-47-y12-1.336.O","0-47-y12-1.336.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4709.3524.0-47-y12-1.336.O","0-47-y12-1.336.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4691.3525.0-47-y12-1.337.O","0-47-y12-1.337.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4705.3525.0-47-y12-1.337.O","0-47-y12-1.337.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4693.3525.0-47-y12-1.337.O","0-47-y12-1.337.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4689.3526.0-47-y12-1.337.O","0-47-y12-1.337.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4703.3526.0-47-y12-1.337.O","0-47-y12-1.337.O","Irish Times - Belarmine Plaza","0"
"0-47-y12-1","1","4720.3529.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4712.3529.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4722.3532.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4714.3532.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4724.3532.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4716.3539.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4688.3539.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4699.3542.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4710.3542.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4684.3543.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4700.3543.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4708.3547.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4718.3547.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4686.3548.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4696.3552.0-47-y12-1.338.I","0-47-y12-1.338.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4704.3553.0-47-y12-1.339.I","0-47-y12-1.339.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4692.3553.0-47-y12-1.339.I","0-47-y12-1.339.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4706.3553.0-47-y12-1.339.I","0-47-y12-1.339.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4702.3554.0-47-y12-1.339.I","0-47-y12-1.339.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4690.3554.0-47-y12-1.339.I","0-47-y12-1.339.I","Belarmine Plaza - Irish Times","1"
"0-47-y12-1","1","4694.3555.0-47-y12-1.339.I","0-47-y12-1.339.I","Belarmine Plaza - Irish Times","1"
"0-66B-y12-1","1","2496.3789.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2493.3793.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2502.3793.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2485.3794.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2448.3796.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2439.3796.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","3365.3796.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2476.3797.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2526.3797.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2453.3797.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2429.3797.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2558.3797.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2403.3798.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2538.3798.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2532.3798.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2459.3799.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2456.3799.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2370.3799.0-66B-y12-1.357.O","0-66B-y12-1.357.O","Holles Street - Alensgrove","0"
"0-66B-y12-1","1","2455.3813.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2460.3813.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2430.3803.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2559.3803.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2486.3807.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2473.3807.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2457.3808.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2371.3808.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2463.3810.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2449.3810.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2440.3810.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","3366.3811.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2477.3811.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2527.3811.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2454.3811.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2497.3812.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2404.3812.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-66B-y12-1","1","2539.3812.0-66B-y12-1.358.I","0-66B-y12-1.358.I","Alensgrove - Holles Street","1"
"0-76A-y12-1","1","3807.4012.0-76A-y12-1.393.O","0-76A-y12-1.393.O","Shopping Centre - The Square","0"
"0-76A-y12-1","1","3812.4013.0-76A-y12-1.393.O","0-76A-y12-1.393.O","Shopping Centre - The Square","0"
"0-76A-y12-1","1","3856.4014.0-76A-y12-1.393.O","0-76A-y12-1.393.O","Shopping Centre - The Square","0"
"0-76A-y12-1","1","3811.4015.0-76A-y12-1.394.I","0-76A-y12-1.394.I","The Square - Shopping Centre","1"
"0-76A-y12-1","1","3855.4016.0-76A-y12-1.394.I","0-76A-y12-1.394.I","The Square - Shopping Centre","1"
"0-76A-y12-1","1","3846.4017.0-76A-y12-1.394.I","0-76A-y12-1.394.I","The Square - Shopping Centre","1"
"0-84-y12-1","1","3026.4280.0-84-y12-1.425.O","0-84-y12-1.425.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5299.4283.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5325.4286.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5295.4286.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5307.4291.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5313.4293.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5291.4294.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5331.4296.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5301.4296.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5317.4296.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5333.4296.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5323.4297.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5293.4298.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5327.4299.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5297.4301.0-84-y12-1.426.O","0-84-y12-1.426.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5329.4303.0-84-y12-1.427.O","0-84-y12-1.427.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5311.4305.0-84-y12-1.427.O","0-84-y12-1.427.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5315.4308.0-84-y12-1.427.O","0-84-y12-1.427.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5309.4310.0-84-y12-1.427.O","0-84-y12-1.427.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5343.4312.0-84-y12-1.428.O","0-84-y12-1.428.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5289.4312.0-84-y12-1.428.O","0-84-y12-1.428.O","Frascati Road - Sea Road","0"
"0-84-y12-1","1","5330.4317.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5300.4317.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5310.4320.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5296.4320.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5292.4323.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5344.4325.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5298.4325.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5334.4326.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5316.4327.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5332.4327.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5308.4328.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5324.4330.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5290.4331.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5306.4331.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5328.4334.0-84-y12-1.429.I","0-84-y12-1.429.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5314.4335.0-84-y12-1.430.I","0-84-y12-1.430.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5326.4336.0-84-y12-1.430.I","0-84-y12-1.430.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5322.4342.0-84-y12-1.430.I","0-84-y12-1.430.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5294.4345.0-84-y12-1.430.I","0-84-y12-1.430.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5312.4346.0-84-y12-1.430.I","0-84-y12-1.430.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","6545.4347.0-84-y12-1.431.I","0-84-y12-1.431.I","Sea Road - Frascati Road","1"
"0-84-y12-1","1","5302.4350.0-84-y12-1.431.I","0-84-y12-1.431.I","Sea Road - Frascati Road","1"
"0-84X-y12-1","1","6053.4485.0-84X-y12-1.452.I","0-84X-y12-1.452.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","6067.4485.0-84X-y12-1.452.I","0-84X-y12-1.452.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","5384.4485.0-84X-y12-1.452.I","0-84X-y12-1.452.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","5386.4485.0-84X-y12-1.452.I","0-84X-y12-1.452.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","6058.4486.0-84X-y12-1.453.I","0-84X-y12-1.453.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","6060.4486.0-84X-y12-1.453.I","0-84X-y12-1.453.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","2895.4486.0-84X-y12-1.453.I","0-84X-y12-1.453.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","6076.4486.0-84X-y12-1.453.I","0-84X-y12-1.453.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","2896.4486.0-84X-y12-1.453.I","0-84X-y12-1.453.I","Sea Road - O'Connell Bridge","1"
"0-84X-y12-1","1","5385.4487.0-84X-y12-1.454.O","0-84X-y12-1.454.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-84X-y12-1","1","6544.4487.0-84X-y12-1.454.O","0-84X-y12-1.454.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-84X-y12-1","1","5382.4487.0-84X-y12-1.454.O","0-84X-y12-1.454.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-84X-y12-1","1","5381.4488.0-84X-y12-1.455.O","0-84X-y12-1.455.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-84X-y12-1","1","6120.4488.0-84X-y12-1.455.O","0-84X-y12-1.455.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-84X-y12-1","1","6125.4488.0-84X-y12-1.455.O","0-84X-y12-1.455.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-84X-y12-1","1","5383.4488.0-84X-y12-1.455.O","0-84X-y12-1.455.O","Lwr. Grafton Street Trinity College Main - Beechdale","0"
"0-9-y12-1","1","3721.122.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3735.122.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3706.122.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3695.122.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3770.122.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3745.122.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3764.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3786.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3723.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3737.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3708.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3697.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3772.125.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3758.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3678.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3712.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3717.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3731.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3702.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3691.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3766.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3792.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3741.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3750.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3756.127.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3662.134.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3669.134.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3672.134.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3683.134.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3780.137.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3762.137.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3784.137.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3776.137.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3698.138.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3687.138.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3664.138.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3788.138.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3660.138.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3685.141.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3676.141.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3710.141.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3715.141.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3729.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3700.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3689.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3666.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3790.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3739.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3748.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3754.143.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3719.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3733.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3781.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3704.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3693.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3768.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3760.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3680.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3774.144.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3674.145.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3713.145.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3725.145.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3778.149.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3794.149.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3743.149.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3752.149.0-9-y12-1.10.O","0-9-y12-1.10.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3747.150.0-9-y12-1.11.O","0-9-y12-1.11.O","Lanesborough - Greenhills College","0"
"0-9-y12-1","1","3744.155.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3753.155.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3763.155.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3785.155.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3722.155.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3736.155.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3707.158.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3696.158.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3771.158.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3746.158.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3765.158.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3787.158.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3690.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3667.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3791.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3740.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3749.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3755.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3759.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3679.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3773.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3718.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3732.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3703.160.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3714.167.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3728.167.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3726.167.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3699.167.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
"0-9-y12-1","1","3705.170.0-9-y12-1.12.I","0-9-y12-1.12.I","Greenhills College - Lanesborough","1"
