,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
195,62,12,Wednesday,False,0.0,17.0,2012-11-07,046A1001,7385,09090786
196,58,15,Wednesday,False,0.0,15.0,2012-11-07,046A1001,7387,09090786
197,59,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,046A1001,7389,09090786
198,39,20,Wednesday,False,0.0,15.5,2012-11-07,046A1001,7391,09090786
199,43,22,Wednesday,False,0.0,15.5,2012-11-07,046A1001,7393,09090786
200,98,9,Wednesday,False,0.0,15.0,2012-11-07,046A1001,7395,09090786
201,82,12,Wednesday,False,0.0,17.0,2012-11-07,046A1001,7397,09090786
202,78,15,Wednesday,False,0.0,15.0,2012-11-07,046A1001,7399,09090786
203,82,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,046A1001,7401,09090786
204,61,21,Wednesday,False,0.0,17.5,2012-11-07,046A1001,7403,09090786
205,98,9,Wednesday,False,0.0,15.0,2012-11-07,046A1001,7407,09090786
206,39,12,Wednesday,False,0.0,17.0,2012-11-07,046A1001,7409,09090786
207,77,15,Wednesday,False,0.0,15.0,2012-11-07,046A1001,7411,09090786
208,80,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,046A1001,7413,09090786
209,61,20,Wednesday,False,0.0,15.5,2012-11-07,046A1001,7415,09090786
210,41,23,Wednesday,False,0.0333251953125,16.5,2012-11-07,046A1001,7417,09090786
211,57,11,Wednesday,False,0.0,15.5,2012-11-07,046A1001,7420,09090786
212,40,14,Wednesday,False,0.0,16.0,2012-11-07,046A1001,7422,09090786
213,80,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,046A1001,7424,09090786
214,41,20,Wednesday,False,0.0,15.5,2012-11-07,046A1001,7426,09090786
215,39,22,Wednesday,False,0.0,15.5,2012-11-07,046A1001,7428,09090786
216,59,7,Wednesday,False,0.0,14.0,2012-11-07,046A1001,7430,09090786
217,83,10,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7432,09090786
218,80,13,Wednesday,False,0.0,18.0,2012-11-07,046A1001,7434,09090786
219,57,16,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7436,09090786
220,61,19,Wednesday,False,0.066650390625,16.0,2012-11-07,046A1001,7438,09090786
221,40,7,Wednesday,False,0.0,14.0,2012-11-07,046A1001,7439,09090786
222,59,10,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7441,09090786
223,59,13,Wednesday,False,0.0,18.0,2012-11-07,046A1001,7443,09090786
224,41,16,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7445,09090786
225,61,19,Wednesday,False,0.066650390625,16.0,2012-11-07,046A1001,7447,09090786
226,62,10,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7453,09090786
227,62,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,046A1001,7454,09090786
228,42,10,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7461,09090786
229,58,16,Wednesday,False,0.0,16.5,2012-11-07,046A1001,7469,09090786
230,80,9,Wednesday,False,0.0,15.0,2012-11-07,046A1001,927139,09090786
231,43,6,Thursday,False,0.0,13.5,2012-11-08,046A1001,7220,09090786
232,160,9,Thursday,False,0.0,10.5,2012-11-08,046A1001,7222,09090786
233,125,12,Thursday,False,0.0,11.0,2012-11-08,046A1001,7224,09090786
234,59,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7226,09090786
235,41,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7228,09090786
236,62,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7230,09090786
237,61,6,Thursday,False,0.0,13.5,2012-11-08,046A1001,7231,09090786
238,80,9,Thursday,False,0.0,10.5,2012-11-08,046A1001,7233,09090786
239,59,12,Thursday,False,0.0,11.0,2012-11-08,046A1001,7235,09090786
240,120,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7237,09090786
241,42,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7239,09090786
242,81,21,Thursday,False,0.0,11.0,2012-11-08,046A1001,7241,09090786
243,140,8,Thursday,False,0.0,9.5,2012-11-08,046A1001,7243,09090786
244,59,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7245,09090786
245,101,16,Thursday,False,0.0,10.0,2012-11-08,046A1001,7249,09090786
246,61,19,Thursday,False,0.0,9.5,2012-11-08,046A1001,7251,09090786
247,40,22,Thursday,False,0.0,11.0,2012-11-08,046A1001,7253,09090786
248,41,6,Thursday,False,0.0,13.5,2012-11-08,046A1001,7255,09090786
249,80,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7257,09090786
250,82,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7259,09090786
251,59,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7261,09090786
252,61,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7263,09090786
253,38,21,Thursday,False,0.0,11.0,2012-11-08,046A1001,7265,09090786
254,39,6,Thursday,False,0.0,13.5,2012-11-08,046A1001,7268,09090786
255,82,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7270,09090786
256,63,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7272,09090786
257,138,16,Thursday,False,0.0,10.0,2012-11-08,046A1001,7274,09090786
258,59,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7276,09090786
259,41,21,Thursday,False,0.0,11.0,2012-11-08,046A1001,7278,09090786
260,121,8,Thursday,False,0.0,9.5,2012-11-08,046A1001,7280,09090786
261,60,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7282,09090786
262,62,14,Thursday,False,0.0,11.5,2012-11-08,046A1001,7284,09090786
263,79,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7286,09090786
264,121,9,Thursday,False,0.0,10.5,2012-11-08,046A1001,7290,09090786
265,58,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7292,09090786
266,140,14,Thursday,False,0.0,11.5,2012-11-08,046A1001,7294,09090786
267,62,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7296,09090786
268,79,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7298,09090786
269,178,8,Thursday,False,0.0,9.5,2012-11-08,046A1001,7301,09090786
270,80,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7303,09090786
271,119,14,Thursday,False,0.0,11.5,2012-11-08,046A1001,7305,09090786
272,98,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7307,09090786
273,39,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7309,09090786
274,78,7,Thursday,False,0.0,12.5,2012-11-08,046A1001,7310,09090786
275,39,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7312,09090786
276,59,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7314,09090786
277,80,16,Thursday,False,0.0,10.0,2012-11-08,046A1001,7316,09090786
278,20,21,Thursday,False,0.0,11.0,2012-11-08,046A1001,7320,09090786
279,120,8,Thursday,False,0.0,9.5,2012-11-08,046A1001,7322,09090786
280,39,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7324,09090786
281,102,14,Thursday,False,0.0,11.5,2012-11-08,046A1001,7326,09090786
282,77,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7328,09090786
283,41,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7330,09090786
284,20,22,Thursday,False,0.0,11.0,2012-11-08,046A1001,7332,09090786
285,98,7,Thursday,False,0.0,12.5,2012-11-08,046A1001,7334,09090786
286,57,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7336,09090786
287,61,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7338,09090786
288,59,16,Thursday,False,0.0,10.0,2012-11-08,046A1001,7340,09090786
289,80,19,Thursday,False,0.0,9.5,2012-11-08,046A1001,7342,09090786
290,41,21,Thursday,False,0.0,11.0,2012-11-08,046A1001,7344,09090786
291,117,8,Thursday,False,0.0,9.5,2012-11-08,046A1001,7347,09090786
292,59,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7349,09090786
293,100,14,Thursday,False,0.0,11.5,2012-11-08,046A1001,7351,09090786
294,84,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7353,09090786
295,98,7,Thursday,False,0.0,12.5,2012-11-08,046A1001,7354,09090786
296,41,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7356,09090786
297,79,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7358,09090786
298,40,16,Thursday,False,0.0,10.0,2012-11-08,046A1001,7360,09090786
299,41,19,Thursday,False,0.0,9.5,2012-11-08,046A1001,7362,09090786
300,123,9,Thursday,False,0.0,10.5,2012-11-08,046A1001,7365,09090786
301,39,12,Thursday,False,0.0,11.0,2012-11-08,046A1001,7367,09090786
302,62,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7369,09090786
303,106,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7371,09090786
304,78,7,Thursday,False,0.0,12.5,2012-11-08,046A1001,7373,09090786
305,41,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7375,09090786
306,59,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7377,09090786
307,117,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7379,09090786
308,120,9,Thursday,False,0.0,10.5,2012-11-08,046A1001,7383,09090786
309,60,12,Thursday,False,0.0,11.0,2012-11-08,046A1001,7385,09090786
310,119,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7387,09090786
311,62,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7389,09090786
312,39,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7391,09090786
313,41,23,Thursday,False,0.0,13.0,2012-11-08,046A1001,7393,09090786
314,98,9,Thursday,False,0.0,10.5,2012-11-08,046A1001,7395,09090786
315,82,12,Thursday,False,0.0,11.0,2012-11-08,046A1001,7397,09090786
316,39,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7399,09090786
317,80,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7401,09090786
318,41,21,Thursday,False,0.0,11.0,2012-11-08,046A1001,7403,09090786
319,41,12,Thursday,False,0.0,11.0,2012-11-08,046A1001,7409,09090786
320,37,15,Thursday,False,0.0,10.5,2012-11-08,046A1001,7411,09090786
321,101,18,Thursday,False,0.0,10.0,2012-11-08,046A1001,7413,09090786
322,41,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7415,09090786
323,39,23,Thursday,False,0.0,13.0,2012-11-08,046A1001,7417,09090786
324,101,8,Thursday,False,0.0,9.5,2012-11-08,046A1001,7418,09090786
325,59,11,Thursday,False,0.0,11.5,2012-11-08,046A1001,7420,09090786
326,80,14,Thursday,False,0.0,11.5,2012-11-08,046A1001,7422,09090786
327,96,17,Thursday,False,0.0,10.5,2012-11-08,046A1001,7424,09090786
328,41,20,Thursday,False,0.0,10.0,2012-11-08,046A1001,7426,09090786
329,39,22,Thursday,False,0.0,11.0,2012-11-08,046A1001,7428,09090786
330,86,7,Thursday,False,0.0,12.5,2012-11-08,046A1001,7430,09090786
331,80,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7432,09090786
332,87,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7434,09090786
333,100,16,Thursday,False,0.0,10.0,2012-11-08,046A1001,7436,09090786
334,78,19,Thursday,False,0.0,9.5,2012-11-08,046A1001,7438,09090786
335,59,7,Thursday,False,0.0,12.5,2012-11-08,046A1001,7439,09090786
336,62,10,Thursday,False,0.0,12.0,2012-11-08,046A1001,7441,09090786
337,80,13,Thursday,False,0.0,11.0,2012-11-08,046A1001,7443,09090786
