,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
125,19,7,Friday,False,0.7333984375,17.5,2013-01-18,016C0002,4720,00510052
126,31,9,Friday,False,1.8662109375,21.5,2013-01-18,016C0002,4798,00510052
127,20,7,Monday,False,1.033203125,3.0,2013-01-21,016C0002,4720,00510052
128,41,7,Tuesday,False,0.0,3.5,2013-01-22,016C0002,4720,00510052
129,55,9,Tuesday,False,0.0,3.0,2013-01-22,016C0002,4798,00510052
130,18,7,Wednesday,False,0.0,4.5,2013-01-23,016C0002,4720,00510052
131,17,9,Wednesday,False,0.0,5.0,2013-01-23,016C0002,4798,00510052
132,24,9,Thursday,False,0.0,2.0,2013-01-24,016C0002,4798,00510052
133,18,7,Friday,False,1.2998046875,8.5,2013-01-25,016C0002,4720,00510052
134,46,9,Friday,False,0.0,15.0,2013-01-25,016C0002,4798,00510052
135,21,7,Monday,False,0.0,14.5,2013-01-28,016C0002,4720,00510052
136,59,9,Monday,False,0.066650390625,16.5,2013-01-28,016C0002,4798,00510052
137,21,7,Tuesday,False,0.0,6.5,2013-01-29,016C0002,4720,00510052
138,40,9,Tuesday,False,0.0,16.0,2013-01-29,016C0002,4798,00510052
139,16,7,Wednesday,False,0.0,16.0,2013-01-30,016C0002,4720,00510052
140,41,7,Thursday,False,0.199951171875,21.0,2013-01-31,016C0002,4720,00510052
141,75,9,Thursday,False,0.0,18.5,2013-01-31,016C0002,4798,00510052
142,76,8,Tuesday,False,0.0,15.0,2012-11-06,016C0003,5614,00510052
143,82,8,Wednesday,False,0.0,14.5,2012-11-07,016C0003,5614,00510052
144,63,8,Thursday,False,0.0,9.5,2012-11-08,016C0003,5614,00510052
145,62,8,Friday,False,0.56689453125,16.0,2012-11-09,016C0003,5614,00510052
146,60,8,Monday,False,0.2666015625,12.5,2012-11-12,016C0003,5614,00510052
147,79,8,Tuesday,False,0.0,17.0,2012-11-13,016C0003,5614,00510052
148,81,8,Wednesday,False,0.0,10.5,2012-11-14,016C0003,5614,00510052
149,38,8,Thursday,False,0.0,3.5,2012-11-15,016C0003,5614,00510052
150,62,8,Friday,False,0.0,3.0,2012-11-16,016C0003,5614,00510052
151,80,8,Monday,False,0.0,20.5,2012-11-19,016C0003,4937,00510052
152,21,8,Tuesday,False,0.0,14.5,2012-11-20,016C0003,4937,00510052
153,41,8,Wednesday,False,0.0,4.5,2012-11-21,016C0003,4937,00510052
154,41,8,Thursday,False,1.1669921875,15.5,2012-11-22,016C0003,4937,00510052
155,37,8,Monday,False,0.0,16.0,2012-11-26,016C0003,4976,00510052
156,21,8,Tuesday,False,0.0,12.0,2012-11-27,016C0003,4976,00510052
157,41,8,Wednesday,False,0.0,6.5,2012-11-28,016C0003,4976,00510052
158,62,8,Thursday,False,0.0,5.5,2012-11-29,016C0003,4976,00510052
159,81,8,Friday,False,0.0,3.0,2012-11-30,016C0003,4976,00510052
160,17,8,Thursday,True,0.0,9.5,2013-01-03,016C0003,4797,00510052
161,74,8,Friday,True,0.0,10.5,2013-01-04,016C0003,4797,00510052
162,19,8,Tuesday,False,0.2666015625,11.5,2013-01-08,016C0003,4797,00510052
163,81,8,Thursday,False,0.0,6.5,2013-01-10,016C0003,4797,00510052
164,39,8,Monday,False,0.0,11.0,2013-01-14,016C0003,4797,00510052
165,83,8,Tuesday,False,0.0,8.5,2013-01-15,016C0003,4797,00510052
166,47,8,Wednesday,False,0.0,5.5,2013-01-16,016C0003,4797,00510052
167,41,8,Thursday,False,0.0,3.0,2013-01-17,016C0003,4797,00510052
168,19,8,Friday,False,2.099609375,18.0,2013-01-18,016C0003,4797,00510052
169,25,8,Monday,False,1.2666015625,3.5,2013-01-21,016C0003,4797,00510052
170,101,8,Tuesday,False,0.0,2.0,2013-01-22,016C0003,4797,00510052
171,18,8,Wednesday,False,0.0,4.0,2013-01-23,016C0003,4797,00510052
172,63,8,Thursday,False,0.0,2.5,2013-01-24,016C0003,4797,00510052
173,42,8,Friday,False,0.2332763671875,9.0,2013-01-25,016C0003,4797,00510052
174,18,8,Monday,False,0.0,15.5,2013-01-28,016C0003,4797,00510052
175,70,8,Tuesday,False,0.0,7.0,2013-01-29,016C0003,4797,00510052
176,100,8,Wednesday,False,0.0,19.0,2013-01-30,016C0003,4797,00510052
177,41,8,Thursday,False,0.7001953125,22.0,2013-01-31,016C0003,4797,00510052
178,139,8,Tuesday,False,0.0,15.0,2012-11-06,400001,6317,00510052
179,80,11,Tuesday,False,0.0,17.5,2012-11-06,400001,6319,00510052
180,20,14,Tuesday,False,0.0,17.0,2012-11-06,400001,6321,00510052
181,43,18,Tuesday,False,0.0,14.0,2012-11-06,400001,6323,00510052
182,100,8,Tuesday,False,0.0,15.0,2012-11-06,400001,6325,00510052
183,57,11,Tuesday,False,0.0,17.5,2012-11-06,400001,6327,00510052
184,23,21,Tuesday,False,0.0,14.0,2012-11-06,400001,6333,00510052
185,80,8,Tuesday,False,0.0,15.0,2012-11-06,400001,6336,00510052
186,39,11,Tuesday,False,0.0,17.5,2012-11-06,400001,6338,00510052
187,61,15,Tuesday,False,0.0,16.5,2012-11-06,400001,6340,00510052
188,23,18,Tuesday,False,0.0,14.0,2012-11-06,400001,6342,00510052
189,79,22,Tuesday,False,0.0,16.0,2012-11-06,400001,6344,00510052
190,101,8,Tuesday,False,0.0,15.0,2012-11-06,400001,6347,00510052
191,80,12,Tuesday,False,0.0,17.5,2012-11-06,400001,6349,00510052
192,59,15,Tuesday,False,0.0,16.5,2012-11-06,400001,6351,00510052
193,43,19,Tuesday,False,0.0,16.0,2012-11-06,400001,6353,00510052
194,20,22,Tuesday,False,0.0,16.0,2012-11-06,400001,6355,00510052
195,39,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6357,00510052
196,59,12,Tuesday,False,0.0,17.5,2012-11-06,400001,6359,00510052
197,20,15,Tuesday,False,0.0,16.5,2012-11-06,400001,6361,00510052
198,41,19,Tuesday,False,0.0,16.0,2012-11-06,400001,6363,00510052
199,22,22,Tuesday,False,0.0,16.0,2012-11-06,400001,6365,00510052
200,42,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6367,00510052
201,20,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6370,00510052
202,43,12,Tuesday,False,0.0,17.5,2012-11-06,400001,6372,00510052
203,20,16,Tuesday,False,0.0,15.5,2012-11-06,400001,6374,00510052
204,39,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6377,00510052
205,21,12,Tuesday,False,0.0,17.5,2012-11-06,400001,6379,00510052
206,118,16,Tuesday,False,0.0,15.5,2012-11-06,400001,6381,00510052
207,61,19,Tuesday,False,0.0,16.0,2012-11-06,400001,6383,00510052
208,82,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6385,00510052
209,19,12,Tuesday,False,0.0,17.5,2012-11-06,400001,6387,00510052
210,80,16,Tuesday,False,0.0,15.5,2012-11-06,400001,6389,00510052
211,21,19,Tuesday,False,0.0,16.0,2012-11-06,400001,6391,00510052
212,81,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6393,00510052
213,102,13,Tuesday,False,0.0,17.0,2012-11-06,400001,6395,00510052
214,61,20,Tuesday,False,0.0,15.0,2012-11-06,400001,6399,00510052
215,43,23,Tuesday,False,0.0,15.5,2012-11-06,400001,6401,00510052
216,39,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6403,00510052
217,78,15,Tuesday,False,0.0,16.5,2012-11-06,400001,6404,00510052
218,40,16,Tuesday,False,0.0,15.5,2012-11-06,400001,6406,00510052
219,21,6,Tuesday,False,0.0,12.0,2012-11-06,400001,6408,00510052
220,21,10,Tuesday,False,0.0,16.5,2012-11-06,400001,6410,00510052
221,41,6,Tuesday,False,0.0,12.0,2012-11-06,400001,6412,00510052
222,101,9,Tuesday,False,0.0,15.5,2012-11-06,400001,6414,00510052
223,80,13,Tuesday,False,0.0,17.0,2012-11-06,400001,6416,00510052
224,41,17,Tuesday,False,0.0,14.0,2012-11-06,400001,6418,00510052
225,59,6,Tuesday,False,0.0,12.0,2012-11-06,400001,6420,00510052
226,78,10,Tuesday,False,0.0,16.5,2012-11-06,400001,6422,00510052
227,22,10,Tuesday,False,0.0,16.5,2012-11-06,400001,6426,00510052
228,100,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,400001,6429,00510052
229,21,10,Tuesday,False,0.0,16.5,2012-11-06,400001,6431,00510052
230,62,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,400001,6434,00510052
231,80,10,Tuesday,False,0.0,16.5,2012-11-06,400001,6436,00510052
232,20,14,Tuesday,False,0.0,17.0,2012-11-06,400001,6438,00510052
233,18,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,400001,6439,00510052
234,58,11,Tuesday,False,0.0,17.5,2012-11-06,400001,6441,00510052
235,82,14,Tuesday,False,0.0,17.0,2012-11-06,400001,6443,00510052
236,20,18,Tuesday,False,0.0,14.0,2012-11-06,400001,6445,00510052
237,41,21,Tuesday,False,0.0,14.0,2012-11-06,400001,6447,00510052
238,43,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,400001,6449,00510052
239,41,11,Tuesday,False,0.0,17.5,2012-11-06,400001,6453,00510052
240,60,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,400001,6454,00510052
241,60,14,Tuesday,False,0.0,17.0,2012-11-06,400001,6458,00510052
242,21,17,Tuesday,False,0.0,14.0,2012-11-06,400001,6460,00510052
243,39,13,Tuesday,False,0.0,17.0,2012-11-06,400001,6463,00510052
244,20,16,Tuesday,False,0.0,15.5,2012-11-06,400001,6465,00510052
245,38,20,Tuesday,False,0.0,15.0,2012-11-06,400001,6467,00510052
246,59,13,Tuesday,False,0.0,17.0,2012-11-06,400001,6470,00510052
247,37,17,Tuesday,False,0.0,14.0,2012-11-06,400001,6472,00510052
248,21,13,Tuesday,False,0.0,17.0,2012-11-06,400001,6474,00510052
249,39,17,Tuesday,False,0.0,14.0,2012-11-06,400001,6476,00510052
250,79,21,Tuesday,False,0.0,14.0,2012-11-06,400001,6478,00510052
251,80,14,Tuesday,False,0.0,17.0,2012-11-06,400001,6480,00510052
252,39,18,Tuesday,False,0.0,14.0,2012-11-06,400001,6482,00510052
253,63,18,Tuesday,False,0.0,14.0,2012-11-06,400001,6488,00510052
254,21,18,Tuesday,False,0.0,14.0,2012-11-06,400001,6490,00510052
255,80,17,Tuesday,False,0.0,14.0,2012-11-06,400001,6491,00510052
256,61,20,Tuesday,False,0.0,15.0,2012-11-06,400001,6493,00510052
257,39,8,Wednesday,False,0.0,14.5,2012-11-07,400001,6317,00510052
258,80,11,Wednesday,False,0.0,15.5,2012-11-07,400001,6319,00510052
259,82,14,Wednesday,False,0.0,16.0,2012-11-07,400001,6321,00510052
260,21,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6323,00510052
261,41,8,Wednesday,False,0.0,14.5,2012-11-07,400001,6325,00510052
262,20,11,Wednesday,False,0.0,15.5,2012-11-07,400001,6327,00510052
263,39,14,Wednesday,False,0.0,16.0,2012-11-07,400001,6329,00510052
264,43,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6331,00510052
265,22,21,Wednesday,False,0.0,17.5,2012-11-07,400001,6333,00510052
266,57,8,Wednesday,False,0.0,14.5,2012-11-07,400001,6336,00510052
267,61,11,Wednesday,False,0.0,15.5,2012-11-07,400001,6338,00510052
268,39,15,Wednesday,False,0.0,15.0,2012-11-07,400001,6340,00510052
269,37,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6342,00510052
270,43,22,Wednesday,False,0.0,15.5,2012-11-07,400001,6344,00510052
271,80,8,Wednesday,False,0.0,14.5,2012-11-07,400001,6347,00510052
272,19,12,Wednesday,False,0.0,17.0,2012-11-07,400001,6349,00510052
273,21,15,Wednesday,False,0.0,15.0,2012-11-07,400001,6351,00510052
274,21,19,Wednesday,False,0.066650390625,16.0,2012-11-07,400001,6353,00510052
275,41,22,Wednesday,False,0.0,15.5,2012-11-07,400001,6355,00510052
276,20,8,Wednesday,False,0.0,14.5,2012-11-07,400001,6357,00510052
277,57,12,Wednesday,False,0.0,17.0,2012-11-07,400001,6359,00510052
278,80,15,Wednesday,False,0.0,15.0,2012-11-07,400001,6361,00510052
279,82,19,Wednesday,False,0.066650390625,16.0,2012-11-07,400001,6363,00510052
280,59,22,Wednesday,False,0.0,15.5,2012-11-07,400001,6365,00510052
281,43,9,Wednesday,False,0.0,15.0,2012-11-07,400001,6367,00510052
282,39,9,Wednesday,False,0.0,15.0,2012-11-07,400001,6370,00510052
283,82,12,Wednesday,False,0.0,17.0,2012-11-07,400001,6372,00510052
284,82,15,Wednesday,False,0.0,15.0,2012-11-07,400001,6374,00510052
285,18,9,Wednesday,False,0.0,15.0,2012-11-07,400001,6377,00510052
286,98,12,Wednesday,False,0.0,17.0,2012-11-07,400001,6379,00510052
287,82,16,Wednesday,False,0.0,16.5,2012-11-07,400001,6381,00510052
288,38,19,Wednesday,False,0.066650390625,16.0,2012-11-07,400001,6383,00510052
289,39,9,Wednesday,False,0.0,15.0,2012-11-07,400001,6385,00510052
290,18,12,Wednesday,False,0.0,17.0,2012-11-07,400001,6387,00510052
291,41,16,Wednesday,False,0.0,16.5,2012-11-07,400001,6389,00510052
292,41,19,Wednesday,False,0.066650390625,16.0,2012-11-07,400001,6391,00510052
293,39,9,Wednesday,False,0.0,15.0,2012-11-07,400001,6393,00510052
294,98,13,Wednesday,False,0.0,18.0,2012-11-07,400001,6395,00510052
295,59,16,Wednesday,False,0.0,16.5,2012-11-07,400001,6397,00510052
296,77,20,Wednesday,False,0.0,15.5,2012-11-07,400001,6399,00510052
297,19,23,Wednesday,False,0.0333251953125,16.5,2012-11-07,400001,6401,00510052
298,39,9,Wednesday,False,0.0,15.0,2012-11-07,400001,6403,00510052
299,18,15,Wednesday,False,0.0,15.0,2012-11-07,400001,6404,00510052
300,41,16,Wednesday,False,0.0,16.5,2012-11-07,400001,6406,00510052
301,41,6,Wednesday,False,0.0,14.0,2012-11-07,400001,6408,00510052
302,80,10,Wednesday,False,0.0,16.5,2012-11-07,400001,6410,00510052
303,20,6,Wednesday,False,0.0,14.0,2012-11-07,400001,6412,00510052
304,20,10,Wednesday,False,0.0,16.5,2012-11-07,400001,6414,00510052
305,82,13,Wednesday,False,0.0,18.0,2012-11-07,400001,6416,00510052
306,39,16,Wednesday,False,0.0,16.5,2012-11-07,400001,6418,00510052
307,20,6,Wednesday,False,0.0,14.0,2012-11-07,400001,6420,00510052
308,60,10,Wednesday,False,0.0,16.5,2012-11-07,400001,6422,00510052
309,59,6,Wednesday,False,0.0,14.0,2012-11-07,400001,6424,00510052
310,101,10,Wednesday,False,0.0,16.5,2012-11-07,400001,6426,00510052
311,80,10,Wednesday,False,0.0,16.5,2012-11-07,400001,6431,00510052
312,39,7,Wednesday,False,0.0,14.0,2012-11-07,400001,6434,00510052
313,41,10,Wednesday,False,0.0,16.5,2012-11-07,400001,6436,00510052
314,20,14,Wednesday,False,0.0,16.0,2012-11-07,400001,6438,00510052
315,20,7,Wednesday,False,0.0,14.0,2012-11-07,400001,6439,00510052
316,80,11,Wednesday,False,0.0,15.5,2012-11-07,400001,6441,00510052
317,21,14,Wednesday,False,0.0,16.0,2012-11-07,400001,6443,00510052
318,22,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6445,00510052
319,41,21,Wednesday,False,0.0,17.5,2012-11-07,400001,6447,00510052
320,42,7,Wednesday,False,0.0,14.0,2012-11-07,400001,6449,00510052
321,41,7,Wednesday,False,0.0,14.0,2012-11-07,400001,6451,00510052
322,37,7,Wednesday,False,0.0,14.0,2012-11-07,400001,6454,00510052
323,82,14,Wednesday,False,0.0,16.0,2012-11-07,400001,6458,00510052
324,43,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,400001,6460,00510052
325,80,13,Wednesday,False,0.0,18.0,2012-11-07,400001,6463,00510052
326,20,16,Wednesday,False,0.0,16.5,2012-11-07,400001,6465,00510052
327,78,20,Wednesday,False,0.0,15.5,2012-11-07,400001,6467,00510052
328,20,13,Wednesday,False,0.0,18.0,2012-11-07,400001,6470,00510052
329,37,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,400001,6472,00510052
330,80,13,Wednesday,False,0.0,18.0,2012-11-07,400001,6474,00510052
331,20,21,Wednesday,False,0.0,17.5,2012-11-07,400001,6478,00510052
332,59,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6482,00510052
333,39,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,400001,6485,00510052
334,28,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6488,00510052
335,20,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,400001,6490,00510052
336,41,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,400001,6491,00510052
337,20,20,Wednesday,False,0.0,15.5,2012-11-07,400001,6493,00510052
338,41,12,Wednesday,False,0.0,17.0,2012-11-07,400001,930094,00510052
339,41,8,Thursday,False,0.0,9.5,2012-11-08,400001,6317,00510052
340,81,11,Thursday,False,0.0,11.5,2012-11-08,400001,6319,00510052
341,98,14,Thursday,False,0.0,11.5,2012-11-08,400001,6321,00510052
342,21,18,Thursday,False,0.0,10.0,2012-11-08,400001,6323,00510052
343,41,8,Thursday,False,0.0,9.5,2012-11-08,400001,6325,00510052
344,59,11,Thursday,False,0.0,11.5,2012-11-08,400001,6327,00510052
