,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
66,58,17,Thursday,False,0.0,15.0,2012-11-22,068A0001,1876,12881289
67,42,18,Thursday,False,0.0,16.5,2012-11-22,068A0001,1877,12881289
68,37,9,Friday,False,0.0,10.0,2012-11-23,068A0001,1705,12881289
69,40,10,Friday,False,0.0,11.5,2012-11-23,068A0001,1707,12881289
70,39,15,Friday,False,0.0,14.5,2012-11-23,068A0001,1708,12881289
71,204,16,Friday,False,0.0,12.0,2012-11-23,068A0001,1709,12881289
72,16,17,Friday,False,0.0,10.5,2012-11-23,068A0001,1876,12881289
73,60,18,Friday,False,0.0,9.0,2012-11-23,068A0001,1877,12881289
74,20,9,Monday,False,0.13333333333333333,15.0,2012-11-26,068A0001,1743,12881289
75,41,10,Monday,False,0.03333333333333333,14.5,2012-11-26,068A0001,1745,12881289
76,40,15,Monday,False,0.0,17.0,2012-11-26,068A0001,1746,12881289
77,61,16,Monday,False,0.03333333333333333,14.5,2012-11-26,068A0001,1747,12881289
78,40,17,Monday,False,0.0,11.0,2012-11-26,068A0001,1914,12881289
79,37,18,Monday,False,0.0,13.0,2012-11-26,068A0001,1915,12881289
80,23,10,Tuesday,False,0.0,10.5,2012-11-27,068A0001,1745,12881289
81,23,15,Tuesday,False,0.0,9.5,2012-11-27,068A0001,1746,12881289
82,59,16,Tuesday,False,0.0,8.0,2012-11-27,068A0001,1747,12881289
83,17,17,Tuesday,False,0.0,7.0,2012-11-27,068A0001,1914,12881289
84,79,18,Tuesday,False,0.0,7.0,2012-11-27,068A0001,1915,12881289
85,37,10,Wednesday,False,0.0,6.0,2012-11-28,068A0001,1745,12881289
86,64,15,Wednesday,False,0.0,8.0,2012-11-28,068A0001,1746,12881289
87,39,16,Wednesday,False,0.0,6.0,2012-11-28,068A0001,1747,12881289
88,79,17,Wednesday,False,0.0,6.5,2012-11-28,068A0001,1914,12881289
89,159,18,Wednesday,False,0.0,7.5,2012-11-28,068A0001,1915,12881289
90,41,10,Thursday,False,0.0,4.5,2012-11-29,068A0001,1745,12881289
91,41,15,Thursday,False,0.0,5.0,2012-11-29,068A0001,1746,12881289
92,39,16,Thursday,False,0.0,4.0,2012-11-29,068A0001,1747,12881289
93,103,17,Thursday,False,0.0,3.5,2012-11-29,068A0001,1914,12881289
94,136,18,Thursday,False,0.0,3.5,2012-11-29,068A0001,1915,12881289
95,61,9,Friday,False,0.0,1.5,2012-11-30,068A0001,1743,12881289
96,59,15,Friday,False,0.0,4.0,2012-11-30,068A0001,1746,12881289
97,119,16,Friday,False,0.0,5.5,2012-11-30,068A0001,1747,12881289
98,62,17,Friday,False,0.0,4.0,2012-11-30,068A0001,1914,12881289
99,62,18,Friday,False,0.0,3.0,2012-11-30,068A0001,1915,12881289
100,21,8,Wednesday,True,0.0,18.0,2013-01-02,068A0001,1676,12881289
101,18,10,Wednesday,True,0.0,16.5,2013-01-02,068A0001,1678,12881289
102,21,15,Wednesday,True,0.0,17.0,2013-01-02,068A0001,1679,12881289
103,59,16,Wednesday,True,0.0,17.0,2013-01-02,068A0001,1680,12881289
104,41,17,Wednesday,True,0.0,15.0,2013-01-02,068A0001,1847,12881289
105,41,18,Wednesday,True,0.0,13.5,2013-01-02,068A0001,1848,12881289
106,41,8,Thursday,True,0.0,9.5,2013-01-03,068A0001,1676,12881289
107,38,10,Thursday,True,0.0,8.5,2013-01-03,068A0001,1678,12881289
108,39,15,Thursday,True,0.0,11.5,2013-01-03,068A0001,1679,12881289
109,41,16,Thursday,True,0.0,10.5,2013-01-03,068A0001,1680,12881289
110,60,17,Thursday,True,0.0,11.0,2013-01-03,068A0001,1847,12881289
111,53,18,Thursday,True,0.0,11.5,2013-01-03,068A0001,1848,12881289
112,40,8,Friday,True,0.0,10.5,2013-01-04,068A0001,1676,12881289
113,20,15,Friday,True,0.0,13.0,2013-01-04,068A0001,1679,12881289
114,41,16,Friday,True,0.0,11.0,2013-01-04,068A0001,1680,12881289
115,41,17,Friday,True,0.0,10.5,2013-01-04,068A0001,1847,12881289
116,78,18,Friday,True,0.0,9.0,2013-01-04,068A0001,1848,12881289
117,19,9,Monday,False,0.36666666666666653,9.5,2013-01-07,068A0001,1676,12881289
118,41,15,Monday,False,0.03333333333333333,15.5,2013-01-07,068A0001,1679,12881289
119,59,16,Monday,False,0.10000000000000002,15.5,2013-01-07,068A0001,1680,12881289
120,41,17,Monday,False,0.03333333333333333,14.5,2013-01-07,068A0001,1847,12881289
121,78,18,Monday,False,0.0,15.0,2013-01-07,068A0001,1848,12881289
122,22,8,Tuesday,False,0.26666666666666666,11.5,2013-01-08,068A0001,1676,12881289
123,18,10,Tuesday,False,0.20000000000000004,11.5,2013-01-08,068A0001,1678,12881289
124,40,15,Tuesday,False,0.0,8.5,2013-01-08,068A0001,1679,12881289
125,39,16,Tuesday,False,0.0,8.0,2013-01-08,068A0001,1680,12881289
126,40,17,Tuesday,False,0.0,7.0,2013-01-08,068A0001,1847,12881289
127,18,18,Tuesday,False,0.0,6.0,2013-01-08,068A0001,1848,12881289
128,39,9,Wednesday,False,0.0,3.5,2013-01-09,068A0001,1676,12881289
129,18,10,Wednesday,False,0.0,3.0,2013-01-09,068A0001,1678,12881289
130,60,15,Wednesday,False,0.0,2.5,2013-01-09,068A0001,1679,12881289
131,41,16,Wednesday,False,0.0,3.5,2013-01-09,068A0001,1679,12881289
132,41,17,Wednesday,False,0.0,3.0,2013-01-09,068A0001,1847,12881289
133,60,18,Wednesday,False,0.0,3.0,2013-01-09,068A0001,1848,12881289
134,39,9,Thursday,False,0.0,6.5,2013-01-10,068A0001,1676,12881289
135,20,10,Thursday,False,0.03333333333333333,6.5,2013-01-10,068A0001,1678,12881289
136,22,15,Thursday,False,0.0,7.5,2013-01-10,068A0001,1679,12881289
137,39,16,Thursday,False,0.0,9.0,2013-01-10,068A0001,1680,12881289
138,39,9,Friday,False,0.0,5.0,2013-01-11,068A0001,1676,12881289
139,59,15,Friday,False,0.0,7.5,2013-01-11,068A0001,1679,12881289
140,39,16,Friday,False,0.0,6.5,2013-01-11,068A0001,1680,12881289
141,41,17,Friday,False,0.0,7.5,2013-01-11,068A0001,1847,12881289
142,39,18,Friday,False,0.0,8.0,2013-01-11,068A0001,1848,12881289
143,41,9,Monday,False,0.03333333333333333,11.0,2013-01-14,068A0001,1676,12881289
144,37,10,Monday,False,0.0,10.5,2013-01-14,068A0001,1678,12881289
145,39,15,Monday,False,0.3333333333333333,12.5,2013-01-14,068A0001,1679,12881289
146,38,16,Monday,False,0.03333333333333333,12.0,2013-01-14,068A0001,1680,12881289
