,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
162,118,9,Friday,False,0.0,15.0,2013-01-25,068A1001,1677,13481349
163,39,7,Friday,False,1.3,8.5,2013-01-25,068A1001,2306,13481349
164,21,6,Monday,False,0.0,14.0,2013-01-28,068A1001,1673,13481349
165,40,7,Monday,False,0.0,14.5,2013-01-28,068A1001,1674,13481349
166,146,8,Monday,False,0.0,15.5,2013-01-28,068A1001,1675,13481349
167,47,9,Monday,False,0.06666666666666668,16.5,2013-01-28,068A1001,1677,13481349
168,21,7,Monday,False,0.0,14.5,2013-01-28,068A1001,2306,13481349
169,20,6,Tuesday,False,0.0,9.5,2013-01-29,068A1001,1673,13481349
170,39,7,Tuesday,False,0.0,6.5,2013-01-29,068A1001,1674,13481349
171,88,8,Tuesday,False,0.0,7.0,2013-01-29,068A1001,1675,13481349
172,13,9,Tuesday,False,0.0,16.0,2013-01-29,068A1001,1677,13481349
173,21,7,Tuesday,False,0.0,6.5,2013-01-29,068A1001,2306,13481349
174,298,8,Wednesday,False,0.0,19.0,2013-01-30,068A1001,1675,13481349
175,40,9,Wednesday,False,0.3666666666666667,22.0,2013-01-30,068A1001,1677,13481349
176,40,7,Wednesday,False,0.0,16.0,2013-01-30,068A1001,2306,13481349
177,49,6,Thursday,False,0.06666666666666668,24.5,2013-01-31,068A1001,1673,13481349
178,80,7,Thursday,False,0.20000000000000004,21.0,2013-01-31,068A1001,1674,13481349
179,98,8,Thursday,False,0.7000000000000001,22.0,2013-01-31,068A1001,1675,13481349
180,39,9,Thursday,False,0.0,18.5,2013-01-31,068A1001,1677,13481349
181,21,6,Tuesday,False,0.0,12.0,2012-11-06,91001,4336,13481349
182,39,9,Tuesday,False,0.0,15.5,2012-11-06,91001,4342,13481349
183,21,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,91001,4345,13481349
184,20,10,Tuesday,False,0.0,16.5,2012-11-06,91001,4347,13481349
185,39,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,91001,4348,13481349
186,99,8,Tuesday,False,0.0,15.0,2012-11-06,91001,4352,13481349
187,39,11,Tuesday,False,0.0,17.5,2012-11-06,91001,4354,13481349
188,39,14,Tuesday,False,0.0,17.0,2012-11-06,91001,4356,13481349
189,60,17,Tuesday,False,0.0,14.0,2012-11-06,91001,4358,13481349
190,38,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,91001,4359,13481349
191,79,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,91001,4361,13481349
192,39,10,Tuesday,False,0.0,16.5,2012-11-06,91001,4363,13481349
193,101,9,Tuesday,False,0.0,15.5,2012-11-06,91001,4365,13481349
194,38,18,Tuesday,False,0.0,14.0,2012-11-06,91001,4371,13481349
195,22,21,Tuesday,False,0.0,14.0,2012-11-06,91001,4373,13481349
196,99,9,Tuesday,False,0.0,15.5,2012-11-06,91001,4376,13481349
197,41,12,Tuesday,False,0.0,17.5,2012-11-06,91001,4378,13481349
198,43,18,Tuesday,False,0.0,14.0,2012-11-06,91001,4382,13481349
199,21,21,Tuesday,False,0.0,14.0,2012-11-06,91001,4384,13481349
200,240,8,Tuesday,False,0.0,15.0,2012-11-06,91001,4386,13481349
201,42,11,Tuesday,False,0.0,17.5,2012-11-06,91001,4388,13481349
202,80,8,Tuesday,False,0.0,15.0,2012-11-06,91001,4391,13481349
203,37,11,Tuesday,False,0.0,17.5,2012-11-06,91001,4393,13481349
204,20,14,Tuesday,False,0.0,17.0,2012-11-06,91001,4395,13481349
205,41,17,Tuesday,False,0.0,14.0,2012-11-06,91001,4397,13481349
206,23,20,Tuesday,False,0.0,15.0,2012-11-06,91001,4399,13481349
207,80,8,Tuesday,False,0.0,15.0,2012-11-06,91001,4404,13481349
208,141,8,Tuesday,False,0.0,15.0,2012-11-06,91001,4405,13481349
209,41,11,Tuesday,False,0.0,17.5,2012-11-06,91001,4407,13481349
210,41,14,Tuesday,False,0.0,17.0,2012-11-06,91001,4409,13481349
211,23,18,Tuesday,False,0.0,14.0,2012-11-06,91001,4411,13481349
212,41,20,Tuesday,False,0.0,15.0,2012-11-06,91001,4413,13481349
213,61,13,Tuesday,False,0.0,17.0,2012-11-06,91001,4417,13481349
214,117,16,Tuesday,False,0.0,15.5,2012-11-06,91001,4419,13481349
215,39,19,Tuesday,False,0.0,16.0,2012-11-06,91001,4421,13481349
216,39,13,Tuesday,False,0.0,17.0,2012-11-06,91001,4426,13481349
217,49,16,Tuesday,False,0.0,15.5,2012-11-06,91001,4428,13481349
218,39,13,Tuesday,False,0.0,17.0,2012-11-06,91001,4432,13481349
219,18,16,Tuesday,False,0.0,15.5,2012-11-06,91001,4434,13481349
220,41,13,Tuesday,False,0.0,17.0,2012-11-06,91001,4436,13481349
221,36,17,Tuesday,False,0.0,14.0,2012-11-06,91001,4438,13481349
222,20,22,Tuesday,False,0.0,16.0,2012-11-06,91001,4442,13481349
223,59,15,Tuesday,False,0.0,16.5,2012-11-06,91001,4444,13481349
224,59,19,Tuesday,False,0.0,16.0,2012-11-06,91001,4446,13481349
225,41,17,Tuesday,False,0.0,14.0,2012-11-06,91001,4452,13481349
226,41,15,Tuesday,False,0.0,16.5,2012-11-06,91001,4454,13481349
227,18,16,Tuesday,False,0.0,15.5,2012-11-06,91001,4456,13481349
228,39,18,Tuesday,False,0.0,14.0,2012-11-06,91001,4459,13481349
229,41,17,Tuesday,False,0.0,14.0,2012-11-06,91001,4460,13481349
230,41,20,Tuesday,False,0.0,15.0,2012-11-06,91001,4462,13481349
231,22,23,Tuesday,False,0.0,15.5,2012-11-06,91001,4464,13481349
232,59,12,Tuesday,False,0.0,17.5,2012-11-06,91001,4468,13481349
233,51,16,Tuesday,False,0.0,15.5,2012-11-06,91001,4470,13481349
234,19,19,Tuesday,False,0.0,16.0,2012-11-06,91001,4472,13481349
235,21,6,Wednesday,False,0.0,14.0,2012-11-07,91001,4336,13481349
236,21,7,Wednesday,False,0.0,14.0,2012-11-07,91001,4338,13481349
237,62,10,Wednesday,False,0.0,16.5,2012-11-07,91001,4340,13481349
238,40,12,Wednesday,False,0.0,17.0,2012-11-07,91001,4344,13481349
239,43,7,Wednesday,False,0.0,14.0,2012-11-07,91001,4345,13481349
240,37,10,Wednesday,False,0.0,16.5,2012-11-07,91001,4347,13481349
241,59,7,Wednesday,False,0.0,14.0,2012-11-07,91001,4348,13481349
242,39,10,Wednesday,False,0.0,16.5,2012-11-07,91001,4350,13481349
243,41,8,Wednesday,False,0.0,14.5,2012-11-07,91001,4352,13481349
244,41,11,Wednesday,False,0.0,15.5,2012-11-07,91001,4354,13481349
245,41,14,Wednesday,False,0.0,16.0,2012-11-07,91001,4356,13481349
246,41,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,91001,4358,13481349
247,41,7,Wednesday,False,0.0,14.0,2012-11-07,91001,4359,13481349
248,81,7,Wednesday,False,0.0,14.0,2012-11-07,91001,4361,13481349
249,20,10,Wednesday,False,0.0,16.5,2012-11-07,91001,4363,13481349
250,41,9,Wednesday,False,0.0,15.0,2012-11-07,91001,4365,13481349
251,18,12,Wednesday,False,0.0,17.0,2012-11-07,91001,4367,13481349
252,61,15,Wednesday,False,0.0,15.0,2012-11-07,91001,4369,13481349
253,62,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,91001,4371,13481349
254,21,21,Wednesday,False,0.0,17.5,2012-11-07,91001,4373,13481349
255,99,9,Wednesday,False,0.0,15.0,2012-11-07,91001,4376,13481349
256,59,12,Wednesday,False,0.0,17.0,2012-11-07,91001,4378,13481349
257,40,15,Wednesday,False,0.0,15.0,2012-11-07,91001,4380,13481349
258,80,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,91001,4382,13481349
259,19,21,Wednesday,False,0.0,17.5,2012-11-07,91001,4384,13481349
260,82,8,Wednesday,False,0.0,14.5,2012-11-07,91001,4386,13481349
261,20,11,Wednesday,False,0.0,15.5,2012-11-07,91001,4388,13481349
262,218,8,Wednesday,False,0.0,14.5,2012-11-07,91001,4391,13481349
263,21,11,Wednesday,False,0.0,15.5,2012-11-07,91001,4393,13481349
264,40,14,Wednesday,False,0.0,16.0,2012-11-07,91001,4395,13481349
265,79,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,91001,4397,13481349
266,61,20,Wednesday,False,0.0,15.5,2012-11-07,91001,4399,13481349
267,181,9,Wednesday,False,0.0,15.0,2012-11-07,91001,4403,13481349
268,39,8,Wednesday,False,0.0,14.5,2012-11-07,91001,4404,13481349
269,62,8,Wednesday,False,0.0,14.5,2012-11-07,91001,4405,13481349
270,41,11,Wednesday,False,0.0,15.5,2012-11-07,91001,4407,13481349
271,20,15,Wednesday,False,0.0,15.0,2012-11-07,91001,4409,13481349
272,76,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,91001,4411,13481349
273,21,20,Wednesday,False,0.0,15.5,2012-11-07,91001,4413,13481349
274,41,13,Wednesday,False,0.0,18.0,2012-11-07,91001,4417,13481349
275,20,16,Wednesday,False,0.0,16.5,2012-11-07,91001,4419,13481349
276,38,19,Wednesday,False,0.066650390625,16.0,2012-11-07,91001,4421,13481349
277,20,22,Wednesday,False,0.0,15.5,2012-11-07,91001,4423,13481349
278,41,13,Wednesday,False,0.0,18.0,2012-11-07,91001,4426,13481349
279,82,16,Wednesday,False,0.0,16.5,2012-11-07,91001,4428,13481349
280,20,19,Wednesday,False,0.066650390625,16.0,2012-11-07,91001,4430,13481349
281,41,16,Wednesday,False,0.0,16.5,2012-11-07,91001,4434,13481349
282,18,13,Wednesday,False,0.0,18.0,2012-11-07,91001,4436,13481349
283,105,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,91001,4438,13481349
284,39,15,Wednesday,False,0.0,15.0,2012-11-07,91001,4444,13481349
285,62,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,91001,4446,13481349
286,23,21,Wednesday,False,0.0,17.5,2012-11-07,91001,4448,13481349
287,39,14,Wednesday,False,0.0,16.0,2012-11-07,91001,4450,13481349
288,41,17,Wednesday,False,0.0333251953125,18.0,2012-11-07,91001,4452,13481349
289,41,15,Wednesday,False,0.0,15.0,2012-11-07,91001,4454,13481349
290,43,16,Wednesday,False,0.0,16.5,2012-11-07,91001,4456,13481349
291,82,18,Wednesday,False,0.0333251953125,16.0,2012-11-07,91001,4459,13481349
292,18,20,Wednesday,False,0.0,15.5,2012-11-07,91001,4462,13481349
293,21,23,Wednesday,False,0.0333251953125,16.5,2012-11-07,91001,4464,13481349
294,19,12,Wednesday,False,0.0,17.0,2012-11-07,91001,4468,13481349
295,42,16,Wednesday,False,0.0,16.5,2012-11-07,91001,4470,13481349
296,37,19,Wednesday,False,0.066650390625,16.0,2012-11-07,91001,4472,13481349
297,20,6,Thursday,False,0.0,13.5,2012-11-08,91001,4336,13481349
298,41,6,Thursday,False,0.0,13.5,2012-11-08,91001,4338,13481349
299,40,10,Thursday,False,0.0,12.0,2012-11-08,91001,4340,13481349
300,39,9,Thursday,False,0.0,10.5,2012-11-08,91001,4342,13481349
301,41,10,Thursday,False,0.0,12.0,2012-11-08,91001,4347,13481349
302,41,7,Thursday,False,0.0,12.5,2012-11-08,91001,4348,13481349
303,21,10,Thursday,False,0.0,12.0,2012-11-08,91001,4350,13481349
304,39,8,Thursday,False,0.0,9.5,2012-11-08,91001,4352,13481349
305,39,11,Thursday,False,0.0,11.5,2012-11-08,91001,4354,13481349
306,40,14,Thursday,False,0.0,11.5,2012-11-08,91001,4356,13481349
307,59,17,Thursday,False,0.0,10.5,2012-11-08,91001,4358,13481349
308,36,7,Thursday,False,0.0,12.5,2012-11-08,91001,4359,13481349
309,78,7,Thursday,False,0.0,12.5,2012-11-08,91001,4361,13481349
310,18,10,Thursday,False,0.0,12.0,2012-11-08,91001,4363,13481349
311,19,9,Thursday,False,0.0,10.5,2012-11-08,91001,4376,13481349
312,59,15,Thursday,False,0.0,10.5,2012-11-08,91001,4380,13481349
313,59,18,Thursday,False,0.0,10.0,2012-11-08,91001,4382,13481349
314,60,21,Thursday,False,0.0,11.0,2012-11-08,91001,4384,13481349
315,99,8,Thursday,False,0.0,9.5,2012-11-08,91001,4386,13481349
316,41,11,Thursday,False,0.0,11.5,2012-11-08,91001,4388,13481349
317,28,8,Thursday,False,0.0,9.5,2012-11-08,91001,4391,13481349
318,59,11,Thursday,False,0.0,11.5,2012-11-08,91001,4393,13481349
319,80,14,Thursday,False,0.0,11.5,2012-11-08,91001,4395,13481349
320,59,17,Thursday,False,0.0,10.5,2012-11-08,91001,4397,13481349
321,59,20,Thursday,False,0.0,10.0,2012-11-08,91001,4399,13481349
322,36,8,Thursday,False,0.0,9.5,2012-11-08,91001,4403,13481349
323,59,8,Thursday,False,0.0,9.5,2012-11-08,91001,4404,13481349
324,59,8,Thursday,False,0.0,9.5,2012-11-08,91001,4405,13481349
325,61,11,Thursday,False,0.0,11.5,2012-11-08,91001,4407,13481349
326,23,14,Thursday,False,0.0,11.5,2012-11-08,91001,4409,13481349
327,20,20,Thursday,False,0.0,10.0,2012-11-08,91001,4413,13481349
328,80,13,Thursday,False,0.0,11.0,2012-11-08,91001,4417,13481349
329,41,16,Thursday,False,0.0,10.0,2012-11-08,91001,4419,13481349
330,41,19,Thursday,False,0.0,9.5,2012-11-08,91001,4421,13481349
331,41,22,Thursday,False,0.0,11.0,2012-11-08,91001,4423,13481349
332,17,19,Thursday,False,0.0,9.5,2012-11-08,91001,4430,13481349
333,21,13,Thursday,False,0.0,11.0,2012-11-08,91001,4432,13481349
334,21,16,Thursday,False,0.0,10.0,2012-11-08,91001,4434,13481349
335,20,13,Thursday,False,0.0,11.0,2012-11-08,91001,4436,13481349
336,22,17,Thursday,False,0.0,10.5,2012-11-08,91001,4438,13481349
337,19,19,Thursday,False,0.0,9.5,2012-11-08,91001,4440,13481349
338,20,22,Thursday,False,0.0,11.0,2012-11-08,91001,4442,13481349
339,59,15,Thursday,False,0.0,10.5,2012-11-08,91001,4444,13481349
340,41,19,Thursday,False,0.0,9.5,2012-11-08,91001,4446,13481349
341,63,21,Thursday,False,0.0,11.0,2012-11-08,91001,4448,13481349
342,41,14,Thursday,False,0.0,11.5,2012-11-08,91001,4450,13481349
343,40,17,Thursday,False,0.0,10.5,2012-11-08,91001,4452,13481349
344,41,15,Thursday,False,0.0,10.5,2012-11-08,91001,4454,13481349
