,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
0,60,7,Tuesday,False,0.03333333333333333,14.5,2012-11-06,681001,1915,13551357
1,41,7,Wednesday,False,0.0,14.0,2012-11-07,681001,1915,13551357
2,41,7,Thursday,False,0.0,12.5,2012-11-08,681001,1915,13551357
3,39,7,Friday,False,1.1666666666666667,16.0,2012-11-09,681001,1915,13551357
4,61,7,Saturday,True,0.03333333333333333,10.0,2012-11-10,681001,9102,13551357
5,81,7,Monday,False,0.6666666666666666,9.5,2012-11-12,681001,1915,13551357
6,61,7,Tuesday,False,0.0,18.0,2012-11-13,681001,1915,13551357
7,41,7,Wednesday,False,0.0,13.0,2012-11-14,681001,1915,13551357
8,39,7,Thursday,False,0.0,3.5,2012-11-15,681001,1915,13551357
9,18,7,Friday,False,0.0,2.5,2012-11-16,681001,1915,13551357
10,39,7,Saturday,True,0.0,8.0,2012-11-17,681001,9102,13551357
11,65,7,Monday,False,0.3333333333333333,22.0,2012-11-19,681001,1711,13551357
12,60,7,Tuesday,False,0.0,12.0,2012-11-20,681001,1711,13551357
13,40,7,Wednesday,False,0.0,4.5,2012-11-21,681001,1711,13551357
14,42,7,Thursday,False,0.5333333333333333,19.0,2012-11-22,681001,1711,13551357
15,39,7,Friday,False,0.0,11.0,2012-11-23,681001,1711,13551357
16,40,7,Saturday,True,0.0,2.0,2012-11-24,681001,8798,13551357
17,39,7,Monday,False,0.0,15.0,2012-11-26,681001,1749,13551357
18,80,7,Tuesday,False,0.0,12.5,2012-11-27,681001,1749,13551357
19,42,7,Wednesday,False,0.0,5.5,2012-11-28,681001,1749,13551357
20,60,7,Thursday,False,0.0,6.0,2012-11-29,681001,1749,13551357
21,62,7,Friday,False,0.0,2.5,2012-11-30,681001,1749,13551357
22,41,7,Wednesday,True,0.0,16.5,2013-01-02,681001,1682,13551357
23,80,7,Thursday,True,0.0,11.0,2013-01-03,681001,1682,13551357
24,59,7,Friday,True,0.0,9.5,2013-01-04,681001,1682,13551357
25,41,7,Saturday,True,0.0,11.5,2013-01-05,681001,8817,13551357
26,101,7,Monday,False,0.03333333333333333,9.0,2013-01-07,681001,1682,13551357
27,80,7,Tuesday,False,0.0,12.0,2013-01-08,681001,1682,13551357
28,37,7,Wednesday,False,0.0,4.0,2013-01-09,681001,1682,13551357
29,43,7,Thursday,False,0.0,6.5,2013-01-10,681001,1682,13551357
30,58,7,Friday,False,0.0,5.0,2013-01-11,681001,1682,13551357
31,39,7,Saturday,True,0.0,6.5,2013-01-12,681001,8817,13551357
32,39,7,Monday,False,0.0,10.0,2013-01-14,681001,1682,13551357
33,80,7,Tuesday,False,0.0,9.5,2013-01-15,681001,1682,13551357
34,37,7,Wednesday,False,0.0,6.5,2013-01-16,681001,1682,13551357
35,77,7,Thursday,False,0.0,2.0,2013-01-17,681001,1682,13551357
36,40,7,Friday,False,0.7333333333333334,17.5,2013-01-18,681001,1682,13551357
37,40,7,Saturday,True,0.13333333333333333,12.5,2013-01-19,681001,8817,13551357
38,62,7,Monday,False,1.0333333333333332,3.0,2013-01-21,681001,1682,13551357
39,64,7,Tuesday,False,0.0,3.5,2013-01-22,681001,1682,13551357
40,78,7,Thursday,False,0.0,2.5,2013-01-24,681001,1682,13551357
41,60,7,Friday,False,1.3,8.5,2013-01-25,681001,1682,13551357
42,39,7,Saturday,True,0.0,10.5,2013-01-26,681001,8817,13551357
43,58,7,Monday,False,0.0,14.5,2013-01-28,681001,1682,13551357
44,41,7,Tuesday,False,0.0,6.5,2013-01-29,681001,1682,13551357
45,37,7,Wednesday,False,0.0,16.0,2013-01-30,681001,1682,13551357
46,63,7,Thursday,False,0.20000000000000004,21.0,2013-01-31,681001,1682,13551357
47,80,10,Tuesday,False,0.0,16.5,2012-11-06,681002,1917,13551357
48,80,9,Tuesday,False,0.0,15.5,2012-11-06,681002,1927,13551357
49,61,11,Tuesday,False,0.0,17.5,2012-11-06,681002,1929,13551357
50,100,14,Tuesday,False,0.0,17.0,2012-11-06,681002,1931,13551357
51,78,20,Tuesday,False,0.0,15.0,2012-11-06,681002,1935,13551357
52,100,10,Tuesday,False,0.0,16.5,2012-11-06,681002,1949,13551357
53,121,13,Tuesday,False,0.0,17.0,2012-11-06,681002,1951,13551357
54,80,16,Tuesday,False,0.0,15.5,2012-11-06,681002,1953,13551357
55,39,19,Tuesday,False,0.0,16.0,2012-11-06,681002,1955,13551357
56,43,12,Tuesday,False,0.0,17.5,2012-11-06,681002,1964,13551357
57,59,15,Tuesday,False,0.0,16.5,2012-11-06,681002,1966,13551357
58,140,19,Tuesday,False,0.0,16.0,2012-11-06,681002,1968,13551357
59,101,10,Wednesday,False,0.0,16.5,2012-11-07,681002,1917,13551357
60,39,9,Wednesday,False,0.0,15.0,2012-11-07,681002,1927,13551357
61,121,11,Wednesday,False,0.0,15.5,2012-11-07,681002,1929,13551357
62,59,15,Wednesday,False,0.0,15.0,2012-11-07,681002,1931,13551357
63,61,20,Wednesday,False,0.0,15.5,2012-11-07,681002,1935,13551357
64,101,10,Wednesday,False,0.0,16.5,2012-11-07,681002,1949,13551357
65,98,13,Wednesday,False,0.0,18.0,2012-11-07,681002,1951,13551357
66,80,17,Wednesday,False,0.03333333333333333,18.0,2012-11-07,681002,1953,13551357
67,61,19,Wednesday,False,0.06666666666666668,16.0,2012-11-07,681002,1955,13551357
68,80,13,Wednesday,False,0.0,18.0,2012-11-07,681002,1964,13551357
69,80,16,Wednesday,False,0.0,16.5,2012-11-07,681002,1966,13551357
70,63,19,Wednesday,False,0.06666666666666668,16.0,2012-11-07,681002,1968,13551357
71,80,10,Thursday,False,0.0,12.0,2012-11-08,681002,1917,13551357
72,57,9,Thursday,False,0.0,10.5,2012-11-08,681002,1927,13551357
73,80,11,Thursday,False,0.0,11.5,2012-11-08,681002,1929,13551357
74,100,15,Thursday,False,0.0,10.5,2012-11-08,681002,1931,13551357
75,102,20,Thursday,False,0.0,10.0,2012-11-08,681002,1935,13551357
