SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
11000100,0.18071553167,44.8299661085,48.8333265464,3354,3
16481649,-0.204710394917,40.6863454631,36.445232816,9015,5
35253527,0.416871079995,26.4399479348,27.7272727273,139,1
31873188,0.200969011785,44.591081087,49.2840375587,680,1
29257442,0.278893837193,21.723697788,19.4520278174,2538,2
41094110,0.442742737257,29.7152737001,39.61352657,113,5
07990800,-0.0846099214412,37.1898146233,34.8682531341,4910,3
08120813,-0.065682570201,38.0371576088,39.5529792678,5180,2
16951696,0.301802413511,25.2086270033,22.5741897696,1996,2
49074908,-0.828840826309,51.1061021053,70.0250626566,1703,6
43364337,0.124847963319,15.0945691841,8.02864214993,1822,6
36567194,0.198288831926,17.2710265023,15.419546851,158,1
61656157,0.250754240989,22.2634601695,18.7790697674,185,2
42924293,0.0482895891027,31.2192180579,24.8591803324,1286,1
18372338,-0.125361812952,37.6083096715,34.908567503,3575,9
36573658,0.0310858971332,29.3648528254,27.0612899248,1286,2
41824151,-0.285759020057,88.3734246639,79.6144859813,3652,2
35543555,-0.148365936734,34.4170633379,23.3088772912,1510,5
29142989,0.0308358330292,28.2484084138,21.8362770046,2644,1
07230724,0.0491139863395,27.2066030787,22.0377097388,2528,1
05270528,0.165603571114,36.1859742033,33.8255428782,4949,9
22385056,-0.477811253687,41.7936953633,43.8560732113,5322,7
43361051,0.0191604802405,19.7794843759,18.8228339807,2641,2
61976198,0.3184273232,37.0752542564,34.9107142857,564,1
04293032,0.158182788554,29.2719634647,21.2108046245,3852,7
10061007,0.0155527002764,34.652175868,27.2423818241,1888,4
41084109,0.799298185476,37.0631629302,55.4357592093,85,5
15151499,-0.00899843666447,25.8185849339,23.5369551171,2718,2
25797395,0.3688979797,34.5952989928,37.7551020408,115,3
05850586,-0.0992203531539,40.3991253566,50.8776947066,2409,5
61244004,0.0833350043783,37.9352225155,34.2105263158,259,3
10051788,0.0426397383929,29.8706132036,28.5651442619,978,1
