SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
74614227,-0.00337732333,13.8958345196,13.8529319539,1236,1
61820322,-0.0613066174544,47.5234700818,38.6971549604,4527,9
21402141,-0.129567353597,31.7615619473,19.4515133261,1801,8
24152416,0.00575530368938,40.9092141694,41.2929303054,3122,1
06750621,-0.0544833560572,39.3962821873,19.613243489,15,5
16661807,-0.00759417893138,19.6595014962,20.4983313317,9158,8
16061607,0.0380808338701,26.1014629991,14.6840633459,4456,4
12861288,0.0266175757287,39.3139743752,31.1254230551,6935,7
74587425,0.0320566232375,29.0535742242,24.220282778,1783,5
21492150,0.00743692930062,22.3501864461,5.67432584005,1772,10
71723775,-0.0897223573669,31.4490703801,38.8659805121,1672,6
11000100,0.123909772409,37.3366709609,40.4152923028,3354,3
16481649,-0.0255932176839,31.3902077016,40.4644312624,9015,5
35253527,0.00725977561279,26.5139653209,29.1633960757,139,1
31873188,-0.044354206854,39.753893414,32.2052259863,680,1
29257442,0.0219855161228,21.423776024,23.0587708096,2538,2
41094110,-0.158633380303,23.8321414501,7.57612868991,113,5
07990800,-0.00968599182153,34.0182385955,27.2487518468,4910,3
08120813,0.0393823113468,32.2045597253,38.718063512,5180,2
16951696,0.0506369668833,27.2071871382,20.526100583,1996,2
49074908,-0.164026371249,27.0748640864,10.8740565158,1703,6
43364337,0.00383040907352,13.7798574979,3.78335879554,1822,6
36567194,-0.00408675647319,18.8098377423,22.3611425649,158,1
61656157,0.0521796219847,20.7791197057,4.74926216946,185,2
42924293,-0.0261049089769,24.0019143621,7.21049508934,1286,1
18372338,0.0234170386508,28.4213470271,22.2429159798,3575,9
36573658,-0.0212868159276,28.0427268137,28.0942603173,1286,2
41824151,-0.00245686557892,43.0544148703,27.0603298019,3652,2
35543555,0.0197332289218,29.7061901497,20.6661654914,1510,5
29142989,-0.0287697825367,25.4712694729,29.5362722852,2644,1
07230724,-0.0212696565845,24.5075008906,12.0432628027,2528,1
05270528,-0.00495087857406,34.1620088146,33.6332751824,4949,9
22385056,-0.0905438417042,19.6263144309,6.58176370265,5322,7
43361051,-0.0594638324977,18.2818975529,18.5520655704,2641,2
61976198,-0.0544302757905,27.8162213166,22.5282646966,564,1
04293032,-0.0206485592245,27.1920212876,28.7598832061,3852,7
10061007,0.034430712263,32.5002641882,26.2821744854,1888,4
41084109,-0.168476115831,44.2352507956,10.7381523124,85,5
15151499,-0.0132035064458,24.0260779041,24.8670811563,2718,2
25797395,-0.161251403042,29.3860168894,7.65158899336,115,3
05850586,-0.116158548728,29.8948804264,23.5652429587,2409,5
61244004,0.00292932678027,31.4295561901,24.2726762654,259,3
10051788,0.000919314694413,29.5565525772,30.9091190113,978,1
38023805,0.0227580869011,12.1568102526,10.3299390419,801,3
18382338,0.0372735962873,34.9967859729,21.4497389976,2575,7
61856186,0.00398874078016,43.8315392588,33.9414882278,317,3
21684536,-0.114268755167,26.8897032133,33.6665594668,793,1
31823183,-0.0194396449437,54.7192167177,38.4764592171,648,1
71227121,-0.00482509817238,22.5269562147,5.23784119653,1673,1
41454146,0.0223609495886,36.3398084641,44.7949601061,212,1
72394401,0.0128210432131,28.9286423085,11.3453800651,10044,16
35283529,0.0554258681342,18.9786333323,18.9779622558,187,1
41384139,-0.0111027268359,23.0988029979,19.0013228737,273,1
61282544,-0.0263446732325,14.490325219,5.08921130105,809,2
03400407,-0.0337734165487,35.7714491199,29.6113112559,4605,3
10141015,0.0688411130983,27.9949658861,23.6433297823,14658,9
71883082,-0.00175398336458,19.7499185032,6.11227824114,681,3
45161369,-0.00892969506829,28.9974482179,18.0445509015,3718,1
51560924,-0.0431475027923,21.3514917157,19.3053485715,317,1
18087389,0.0223376628502,18.8865794612,12.0443832908,3943,1
46714672,-0.102092630314,22.5429250827,13.2604755961,3151,10
03130334,0.00875460146652,29.1182280027,27.6865154363,4357,3
37303732,0.00555251205378,28.9762066801,21.0393852123,305,1
44352605,0.0132072768454,29.4571353189,24.1521398911,1640,3
15941595,-0.381984989675,31.0434451759,18.4505069934,2697,2
12851016,0.0268018484687,22.7789912059,19.0140258656,4726,8
46941249,0.0129553532508,26.2271519643,7.43540753609,2184,3
28382839,0.0115091066875,27.6507179434,7.60367748938,1085,4
21722159,0.051396926278,26.2924658807,22.2546008307,3211,11
11201299,-0.0584673224547,40.7914599255,33.7042225228,1303,5
09480949,-0.348081481258,29.9767754495,14.3677518767,2645,5
61546155,-0.0394902402722,34.8479720254,39.8293720254,2519,3
44352632,0.0688679618614,27.655679505,22.8353426738,3666,2
11631337,0.0279275620295,36.0162966326,32.0190282434,1451,2
48261912,-0.163211368255,30.1510408527,18.3563408882,450,1
00790080,0.00175626423554,35.1964184826,28.3186651471,8336,11
37853786,0.0143561397267,24.9813849224,11.3883158012,1784,6
07240725,0.0458080464288,23.1568261287,27.3728551591,2549,1
11551157,0.0321980456801,25.8235779699,24.6861517341,7629,8
34973498,-0.0212732876807,30.5998713582,15.916797225,167,1
08690870,-0.0885034034903,33.9558281753,11.1814850934,785,4
07860793,0.030292510427,19.9123100334,14.2954991111,11941,12
16691670,0.0374384099698,37.8998311604,26.9480093014,2341,1
21012102,0.05184833012,20.923345745,21.3979990759,11114,8
72477243,-0.184074503704,20.3999990261,18.5349849579,4464,8
42244225,0.00266373013119,22.7766553259,21.277239214,2084,6
47734393,-0.0877179556981,21.6179168914,23.849443229,2518,6
05550557,0.0170452184744,52.8405570246,28.3512904527,489,4
70997100,0.0467188167149,21.6919011713,27.4967389116,2714,4
09500928,0.0188954505019,36.1482984958,42.9856178754,2246,5
07634952,-0.0785552499754,49.2501120122,15.4827331602,201,7
08512791,0.0245708038389,35.4936986488,32.0304939939,2020,2
35183519,-0.00357888696147,21.3625681201,23.2350102601,173,1
41704132,0.00389508534759,37.979882199,33.4531716787,3281,7
13881389,-0.049149108599,28.3802395521,29.4982722616,2018,1
07540755,0.0350137478354,39.7770935392,38.5781314469,5740,12
49867107,0.00253218740367,28.9854324141,11.2217093709,1910,3
60867419,0.0149076609473,33.0797775128,25.9412870724,201,1
11881189,0.0220256013113,33.0976748991,15.6682603035,2421,2
