SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
30283029,0.233702792865,51.8841988607,36.6020491066,1665,2
06920694,1.0,3.21149259101e-14,6.93212425132e-14,6,1
25942595,0.168716032194,21.628940959,15.8773335864,2072,4
42714273,0.105961783084,31.8982836806,38.2310063003,736,2
27202280,0.0959253615841,22.7894734008,14.6207135255,530,1
50823639,0.231464792921,35.0860114617,31.9433334921,1516,1
73654210,0.104289619342,9.56344476664,7.09542293513,205,2
41104111,0.0869164425248,20.1325688566,13.4164258407,153,5
18202468,0.157309065675,24.2023646006,22.0209838951,755,3
38493850,0.146296721958,25.2797221976,18.3549126899,479,6
15521553,0.162450729328,20.2205909874,14.0833873151,273,2
41792993,0.168241135829,22.0201783207,18.0816727771,3731,2
02170218,0.124739841929,35.366542089,30.8247050225,3882,3
72043738,0.961735694777,9.71537234746,7.78514015774,52,3
02810006,0.229568303412,23.8582205899,19.3443648993,2663,1
01960197,0.0281388524633,35.3072893977,27.9539733608,10564,8
61107020,0.139257432981,19.5121215363,16.6008049254,2821,1
45211283,0.341872337063,23.3951306812,18.1825374828,1460,4
30032522,0.186404172577,18.3375043106,15.8497558618,1733,1
07652007,0.180379462393,19.7323487817,16.2831172045,312,2
17471748,0.0473729130185,36.4618251256,31.8071617955,3305,2
31063107,0.0480119617261,37.0645904077,45.567284862,660,1
42514252,0.118526587707,25.8253641413,21.3597797888,776,3
28337375,0.131301786694,30.4876294378,33.711123255,700,1
34353453,0.0901375723852,18.852398722,12.2484110169,875,2
06690670,0.262316376828,33.3809117915,29.4713448757,14759,14
11961197,0.0875681723002,33.7703051843,27.0635276981,14144,14
05570558,0.108521082757,41.3070277824,36.4744745079,993,5
08240825,0.166536927572,25.6209520075,19.426244986,2521,2
28952896,0.147509248142,27.8918074238,21.6192817835,1553,3
15941596,0.163700650957,22.2390293676,18.0945986542,422,4
70164619,0.0605800441683,17.7908265721,13.6268031773,1456,2
09470948,0.0227218255982,32.3728060233,33.7573226759,2588,5
08050806,0.00991719122069,28.5664988619,17.6484951589,5054,3
28822883,0.116184119929,33.4794880753,40.9795739644,1421,4
21662167,0.104888501122,25.6960727531,24.2201006089,844,4
37253726,0.0863617355896,21.3355044334,15.8951670026,1033,2
09120913,0.190403235426,26.4382287398,20.0664346934,896,1
50715072,0.137780442793,21.5037375847,13.618475818,2593,4
18141852,0.205001985917,21.1485234225,16.9343997493,1950,3
30343036,0.183649879582,20.0545687683,17.4416316811,2492,6
13101311,0.180486311832,30.8762492186,26.1689434613,2127,9
17151477,0.317250543738,25.9947572746,23.2629158972,9258,6
72887286,0.192508740557,122.481926129,163.769456936,250,1
