SSID,R-squared,MAPE,MdAPE,Row_Count,Outiler%_Cut,JPID_Count
75224175,0.272917637744,28.2715575478,22.9234986297,895,0.8859357696566998,3
42074208,0.207249517857,21.2032862236,18.1048929028,2026,1.936108422071636,4
00084962,0.149395554463,19.5150152649,15.3722402409,1982,4.481927710843373,6
03970398,0.16768186049,32.7836545553,26.0211829162,5268,0.7535795026375283,7
07470748,0.198371147518,26.9329705166,22.2099754693,11770,0.7923128792987189,21
20864455,0.458643894452,17.6281800802,14.4639122547,941,2.587991718426501,2
36303631,0.249073258819,18.7829774615,15.9986664052,1739,5.334784975503538,3
34113412,0.44879413407,3.21170465507,1.61914467817,146,35.111111111111114,5
24242447,0.228113936285,21.772553201,13.9985902392,2268,8.06647750304013,1
49530768,0.999999998847,0.00168697475363,0.0004229513287,5,37.5,2
04090411,0.508713794834,22.351201406,18.0394746118,922,4.75206611570248,8
12311235,0.870129494742,4.35896356047,2.245801238,60,17.80821917808219,3
74280138,0.227789616394,37.4693126163,28.044476611,2856,0.27932960893854747,5
28942895,0.198569148522,31.8576248835,28.348482834,2829,0.562390158172232,8
03281443,0.282013879156,27.156462835,21.0761551863,5609,0.7080899274207825,3
44954522,0.185938552588,32.074184632,24.2798067689,3238,2.995805871779509,1
34614532,0.384471040953,16.6224086683,14.008706956,860,4.550499445061043,2
12841285,0.320704578708,22.4897521513,18.152940829,15765,0.6616257088846881,19
20644727,0.523784527074,11.7460639023,8.55721641698,340,0.8746355685131195,6
35923605,0.150687877112,19.8084683632,17.169773296,1254,8.199121522693996,2
14724408,0.196673094895,27.2903849412,19.8722789204,4514,9.647718174539632,9
35063507,0.558632767715,12.0651081145,9.88284661022,193,5.853658536585366,1
16731674,0.233283793857,21.9232715675,17.5552799602,3606,2.1703743895822027,3
26244441,0.181120299321,20.9655675209,18.5899251956,3115,6.118143459915612,2
13481349,0.185542171007,34.5934821475,30.3277731475,10276,3.484549638395792,11
37983799,0.288686747598,31.4912443806,22.4520332779,1567,5.602409638554217,6
09970998,0.172632808357,28.8145111599,20.9536990476,1469,0.33921302578018997,4
61324861,0.193593564527,21.9089506044,14.3432295081,1764,3.4482758620689653,1
36223623,0.0864171627883,33.2820898498,29.7447334508,1819,3.398831651619756,4
05590560,0.196670167232,21.8595140916,18.34760763,2181,0.8636363636363636,5
09720973,0.197619431243,16.2243503376,13.0735933902,2153,0.6460544531610521,4
42344235,0.263555198289,16.8536082842,11.9833908107,845,0.4711425206124853,1
15551556,0.200576002364,12.6531792083,10.1284058281,1924,20.855614973262032,4
04750476,0.174554799916,24.4604204484,22.029135903,4228,11.00820879814776,9
32313251,0.277861649428,5.57039301056,4.31514573301,465,15.145985401459853,1
20162017,0.326871099691,15.9439963649,12.9656063222,589,4.846526655896607,13
60590334,0.194752452179,22.933295661,18.3411986424,8295,0.718132854578097,7
35893591,0.150499214707,17.3154491086,8.11058383463,1815,25.216316440049443,3
35873588,0.180123775679,29.8351674454,24.8230882204,1954,3.648915187376726,5
44174419,0.567206791355,14.025085163,11.4327739649,388,0.2570694087403599,7
30413042,0.179331735657,30.4918566292,27.7389317156,3232,0.7371007371007371,5
41066139,0.314308646484,25.2550804878,20.4504632649,616,0.6451612903225806,4
31834350,0.511669360424,25.3257633963,20.0081824199,706,5.866666666666666,1
39503372,0.288498933613,24.3141315449,18.8880023988,4897,1.0707070707070707,6
48420317,0.563465546314,12.9371922101,9.87594832611,186,1.5873015873015872,2
23522573,0.165519354542,14.3621681002,12.4874738336,3390,3.8843209526509783,5
36323633,0.157021661002,24.6303507084,18.3274583863,1579,11.787709497206704,3
18077167,0.0903048651198,13.6932854217,6.89422816151,5843,35.81236954850049,8
37653766,0.238138693351,14.8158921265,11.011138593,1603,4.126794258373206,6
23825099,0.111055287251,33.476338075,29.7794139653,8128,0.33108522378908645,7
02634725,0.295786923471,19.9710064599,13.5214299276,114,1.7241379310344827,1
50863656,0.384541000123,24.7206105028,19.3789044416,1260,2.5522041763341066,2
71733811,0.381826715812,24.2708192161,19.0502562583,747,3.3635187580853816,3
31993200,0.235311888444,21.6680732757,18.4986480979,690,5.60875512995896,1
11761177,0.774646920692,13.1368978931,8.88704446805,109,2.6785714285714284,2
43244769,0.325948918974,30.3875925664,25.3105159375,3174,0.8434864104967198,4
60881898,0.263808314426,29.1383479426,23.9404690474,1998,0.3491271820448878,1
39183926,0.238578507161,35.1406495756,27.2400556602,1176,2.9702970297029703,1
08140081,0.404308899124,30.6664481238,23.9248381754,5400,0.037023324694557574,2
23402601,0.203468241729,24.2446640734,20.9180616174,3256,4.8509643483343075,2
29921325,0.144232237573,31.0084029895,27.4438707414,3414,0.5824111822947,2
60040003,0.140337986975,6.98747945779,5.39905306673,1367,25.625680087051144,1
21982200,0.154525723973,31.5062642972,27.0522240625,5679,0.4033672395650649,6
42035090,0.317133302627,5.62726964965,4.50561240789,564,6.622516556291391,5
33561441,0.192464141363,29.5777614541,25.1025245883,1800,0.22172949002217296,1
15481549,0.231756693795,19.6134199379,14.3224438876,3936,1.9431988041853512,3
24362437,0.157934057413,20.457279159,16.3730453,4491,2.4543874891398785,6
01400141,0.203831911101,24.084596626,17.6659821428,1806,1.5803814713896458,4
41174118,0.292355867782,15.4398673881,11.5610953235,719,12.742718446601941,2
28152816,0.341444924358,29.2213205569,24.6283818349,1347,0.4434589800443459,3
60090990,0.179399565479,20.1882328224,16.8535705823,1824,6.557377049180328,4
11540946,0.241507077256,21.0004252824,15.0593630837,4163,2.2310944105213717,2
45971246,0.313241497292,12.9571735323,9.70041942506,1734,0.4592422502870264,2
14281429,0.154692532936,18.4628362869,12.8294245679,2371,17.27145847871598,2
06920695,0.463856797857,25.5497181517,21.4319559733,350,1.1299435028248588,3
21202121,0.135156394992,22.3452506862,17.8175694224,5947,0.33517680576504105,4
39983999,0.172530843571,18.8709148158,13.8288366888,3280,1.3533834586466165,8
35293532,0.596361315609,11.2803012333,8.52776990572,179,0.5555555555555556,1
13651366,0.176408573168,27.2101315587,24.9804860148,3221,0.3711722858026601,6
43994400,0.221522728311,26.3071934316,20.9971306487,3729,0.45381740523224773,2
35553556,0.272856813178,18.2659268944,15.0301756503,914,3.8906414300736065,5
10161017,0.213037249347,36.6204832269,32.2211744692,18079,0.29230090447827045,17
15091510,0.152312745088,23.278186047,18.8440484122,6318,1.3583138173302107,6
24662467,0.173742330738,21.9628993374,16.4664416876,5033,0.3563650762225302,6
13962317,0.208727563026,27.6178656357,19.8503751789,1992,1.532377656945131,1
50727342,0.445117661659,9.86095253076,8.59695511847,1557,0.12828736369467608,2
38273828,0.16418364322,4.48539577755,2.50527953796,832,52.23880597014925,6
46133370,0.212266926831,24.577205643,20.0982429037,2636,0.9394964299135663,2
07190720,0.334041232523,22.9351422765,17.8554473223,505,0.5905511811023622,5
04920493,0.274896633457,31.1138712651,25.2175110289,6473,0.354064039408867,9
06744389,0.398181913728,10.2074405474,6.20043330981,410,25.182481751824817,1
48614862,0.209154951052,17.1100901871,14.5846128463,866,3.0235162374020157,1
73247360,0.23781887332,16.0718117448,13.5743309925,770,0.6451612903225806,1
37583759,0.406420876913,10.4488531302,5.86376465839,322,44.863013698630134,6
62390104,0.211329208943,18.1226658836,14.7698274483,3364,0.971445392993818,10
04342068,0.369620275272,33.5601091167,26.4075515288,1185,2.549342105263158,2
